VariableCode,RegionCode,YearCode,AggValue
irr,AUS,1970,0.043298855
irr,AUS,1971,0.040734641
irr,AUS,1972,0.042824503
irr,AUS,1973,0.036360282
irr,AUS,1974,0.026807791
irr,AUS,1975,0.026688609
irr,AUS,1976,0.030621827
irr,AUS,1977,0.028593866
irr,AUS,1978,0.034472562
irr,AUS,1979,0.036329094
irr,AUS,1980,0.034880746
irr,AUS,1981,0.032902233
irr,AUS,1982,0.029972823
irr,AUS,1983,0.039767839
irr,AUS,1984,0.040640332
irr,AUS,1985,0.039295483
irr,AUS,1986,0.03982155
irr,AUS,1987,0.047612417
irr,AUS,1988,0.050491493
irr,AUS,1989,0.048213076
irr,AUS,1990,0.045726974
irr,AUS,1991,0.049334392
irr,AUS,1992,0.053043321
irr,AUS,1993,0.055464871
irr,AUS,1994,0.05666193
irr,AUS,1995,0.057834148
irr,AUS,1996,0.056583647
irr,AUS,1997,0.057180248
irr,AUS,1998,0.054680061
irr,AUS,1999,0.056251496
irr,AUS,2000,0.054033585
irr,AUS,2001,0.052398656
irr,AUS,2002,0.052829195
irr,AUS,2003,0.051351652
irr,AUS,2004,0.048447616
irr,AUS,2005,0.049246971
irr,AUS,2006,0.049776498
irr,AUS,2007,0.047204934
irr,AUS,2008,0.051431719
irr,AUS,2009,0.04837808
irr,AUS,2010,0.05097669
irr,AUS,2011,0.051812366
irr,AUS,2012,0.048036974
irr,AUS,2013,0.047130361
irr,AUS,2014,0.041091941
irr,AUS,2015,0.037913799
irr,AUS,2016,0.045332111
irr,AUS,2017,0.047220387
irr,AUS,2018,0.050226431
irr,AUS,2019,0.048872102
irr,AUT,1950,0.065484546
irr,AUT,1951,0.0653442
irr,AUT,1952,0.069887288
irr,AUT,1953,0.06091211
irr,AUT,1954,0.070416816
irr,AUT,1955,0.080170006
irr,AUT,1956,0.085917793
irr,AUT,1957,0.088344567
irr,AUT,1958,0.090861112
irr,AUT,1959,0.088365294
irr,AUT,1960,0.093619853
irr,AUT,1961,0.091422349
irr,AUT,1962,0.090963289
irr,AUT,1963,0.090196624
irr,AUT,1964,0.094922349
irr,AUT,1965,0.089518704
irr,AUT,1966,0.088677861
irr,AUT,1967,0.090133741
irr,AUT,1968,0.092143923
irr,AUT,1969,0.095029071
irr,AUT,1970,0.092278771
irr,AUT,1971,0.089581132
irr,AUT,1972,0.082584843
irr,AUT,1973,0.082754321
irr,AUT,1974,0.07992164
irr,AUT,1975,0.075614475
irr,AUT,1976,0.075712673
irr,AUT,1977,0.075518601
irr,AUT,1978,0.071272217
irr,AUT,1979,0.071667679
irr,AUT,1980,0.066899188
irr,AUT,1981,0.062702246
irr,AUT,1982,0.061655685
irr,AUT,1983,0.06251388
irr,AUT,1984,0.061933514
irr,AUT,1985,0.062576041
irr,AUT,1986,0.062578447
irr,AUT,1987,0.061466467
irr,AUT,1988,0.061790742
irr,AUT,1989,0.061155245
irr,AUT,1990,0.061710626
irr,AUT,1991,0.061545558
irr,AUT,1992,0.059503682
irr,AUT,1993,0.057605408
irr,AUT,1994,0.056972075
irr,AUT,1995,0.056707129
irr,AUT,1996,0.059045441
irr,AUT,1997,0.060912039
irr,AUT,1998,0.061705742
irr,AUT,1999,0.061631881
irr,AUT,2000,0.064244583
irr,AUT,2001,0.065115668
irr,AUT,2002,0.066167727
irr,AUT,2003,0.064667836
irr,AUT,2004,0.067979373
irr,AUT,2005,0.070353888
irr,AUT,2006,0.073474519
irr,AUT,2007,0.0740031
irr,AUT,2008,0.067427225
irr,AUT,2009,0.057006232
irr,AUT,2010,0.057511061
irr,AUT,2011,0.058396861
irr,AUT,2012,0.055632211
irr,AUT,2013,0.052828282
irr,AUT,2014,0.053465232
irr,AUT,2015,0.053678121
irr,AUT,2016,0.054700822
irr,AUT,2017,0.053819593
irr,AUT,2018,0.053295024
irr,AUT,2019,0.05260032
irr,AZE,1990,0.05926358
irr,AZE,1991,0.057377111
irr,AZE,1992,0.033079386
irr,AZE,1993,0.016427297
irr,AZE,1994,0.01
irr,AZE,1995,0.01
irr,AZE,1996,0.012447739
irr,AZE,1997,0.020738635
irr,AZE,1998,0.038118355
irr,AZE,1999,0.043597311
irr,AZE,2000,0.057007398
irr,AZE,2001,0.072055452
irr,AZE,2002,0.047459241
irr,AZE,2003,0.023691708
irr,AZE,2004,0.010466706
irr,AZE,2005,0.03879185
irr,AZE,2006,0.120889619
irr,AZE,2007,0.192868099
irr,AZE,2008,0.274654388
irr,AZE,2009,0.207138196
irr,AZE,2010,0.238368928
irr,AZE,2011,0.291273713
irr,AZE,2012,0.262227356
irr,AZE,2013,0.245406747
irr,AZE,2014,0.224338949
irr,AZE,2015,0.167401046
irr,AZE,2016,0.161179543
irr,AZE,2017,0.175338507
irr,AZE,2018,0.19953014
irr,AZE,2019,0.213515565
irr,BDI,1980,0.067178816
irr,BDI,1981,0.077912807
irr,BDI,1982,0.047597405
irr,BDI,1983,0.050177474
irr,BDI,1984,0.061244894
irr,BDI,1985,0.060910869
irr,BDI,1986,0.074747473
irr,BDI,1987,0.059184317
irr,BDI,1988,0.019343389
irr,BDI,1989,0.027336173
irr,BDI,1990,0.01
irr,BDI,1991,0.01
irr,BDI,1992,0.01
irr,BDI,1993,0.01
irr,BDI,1994,0.01
irr,BDI,1995,0.01
irr,BDI,1996,0.01
irr,BDI,1997,0.01
irr,BDI,1998,0.01
irr,BDI,1999,0.01
irr,BDI,2000,0.01
irr,BDI,2001,0.01
irr,BDI,2002,0.01
irr,BDI,2003,0.01
irr,BDI,2004,0.01
irr,BDI,2005,0.01
irr,BDI,2006,0.01
irr,BDI,2007,0.01
