Summe von AggValue,Spaltenbeschriftungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeilenbeschriftungen,MAR,ABW,AGO,AIA,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,POL,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLE,SLV,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VNM,YEM,ZAF,ZMB,ZWE
1987,0.038284667,0.035785541,0.032179281,0.02737828,0.03000818,0.029628551,0.02953472,,0.04927402,0.02519583,0.036059566,,0.033159722,0.037503306,0.040031977,0.041789457,0.04922561,0.049447801,0.031384099,0.042503949,,,0.05269067,0.063296981,0.046639372,0.045232151,0.035186645,0.04242292,0.040811121,0.044979148,0.045529567,0.03402894,0.042537563,0.024193991,0.053793866,0.045597494,0.047760796,0.024657698,0.047842789,0.031174313,0.029081596,0.039792396,0.04781026,0.029285621,0.036100846,,0.033206642,0.029226085,0.056527037,0.03324645,0.066129357,0.041501895,0.037656575,0.076886818,0.03134637,,0.037746277,0.037622828,0.091712728,0.028841214,0.047212962,0.0334071,,0.051267173,0.036707379,0.030061211,0.017858671,0.039897736,0.022630244,0.048122406,0.038637515,0.024633588,0.048856229,,0.015947798,0.040472187,0.044859193,0.036147606,0.037142109,0.039649766,0.057498176,0.028488087,0.033084214,0.032482259,0.029573577,0.036244929,0.036613319,,0.035765585,,0.026416278,0.030549109,0.042738277,0.067749217,0.068398423,0.037396722,0.053741947,0.054751959,0.084719196,0.077663086,,0.028231649,,0.053064514,,0.032607894,0.04681199,0.03254978,,0.055002872,0.05114387,0.078766748,,0.03452168,0.034657802,0.035456065,0.029254565,0.041642357,0.048213124,0.041739427,0.037476905,0.029706752,0.030862177,0.037575621,0.033493713,0.041474324,0.037726417,0.027788781,0.049776278,0.07024502,0.043325908,0.056851774,0.046804927,0.036869351,0.025159022,0.036770191,0.031179423,0.048807502,0.066760898,,0.062435612,0.053627517,0.027597437,0.033797573,0.040684715,0.034382667,0.056364756,,0.046611372,0.036620803,,,0.032391146,0.079797111,0.061188601,0.043738727,0.049239282,0.029207198,0.040819366,0.05483751,,,0.048190199,0.043243349,0.042919431,0.047317788,0.040841434,0.063843839,,0.030058768,0.034500647,,0.031520966,0.04035629,0.03306669,0.038983349,,0.04338114,0.039079316,0.032820784
1988,0.038298316,0.03593668,0.031835627,0.027292609,0.029687146,0.029369196,0.029129857,,0.049226023,0.025370551,0.036121164,,0.033682212,0.037488941,0.040055513,0.040954333,0.048713028,0.049900774,0.030806644,0.042370018,,,0.053757921,0.064744964,0.046399944,0.044495475,0.034958098,0.043833386,0.041709833,0.045627058,0.045087885,0.033964589,0.042686336,0.024270369,0.054334871,0.044519331,0.047394,0.024463696,0.04751851,0.031188602,0.028990012,0.039749745,0.048067518,0.029490404,0.035846882,,0.033307523,0.028438054,0.057091519,0.033529732,0.067309409,0.040046122,0.037177049,0.075251043,0.031749349,,0.038671359,0.038188025,0.091059417,0.029070081,0.047250807,0.033361703,,0.051676802,0.037515387,0.030357227,0.01779446,0.041335285,0.022431297,0.048856046,0.038275987,0.024732525,0.048816476,,0.015740624,0.040189292,0.045030531,0.036499631,0.036812171,0.037796218,0.053747997,0.028178776,0.033221073,0.032902915,0.029534031,0.03628125,0.037054185,,0.035880584,,0.026657749,0.031867217,0.043429449,0.067172922,0.071287625,0.038438037,0.052812573,0.05486083,0.082435608,0.076860353,,0.029068505,,0.053473689,,0.034006823,0.047397446,0.032276582,,0.053225826,0.05250857,0.078936405,,0.034425508,0.035098661,0.034820862,0.029137509,0.04454004,0.047769841,0.041700333,0.037424885,0.028903998,0.030784611,0.037383832,0.033858977,0.040483065,0.037705377,0.027829036,0.049548049,0.070956819,0.043065861,0.054107275,0.045745738,0.037904523,0.025425976,0.035730109,0.031090569,0.048472866,0.066539191,,0.062000975,0.051964656,0.027023818,0.034062009,0.04049797,0.035309222,0.056766395,,0.046536766,0.036073375,,,0.032810099,0.078449674,0.062888794,0.043159936,0.049246572,0.029163921,0.040318292,0.05461067,,,0.04699029,0.042711332,0.042828608,0.047349822,0.040094651,0.061808869,,0.030250641,0.034512028,,0.031746265,0.040387895,0.03307388,0.039089289,,0.04279561,0.038376205,0.032562166
1989,0.038417131,0.036049232,0.031557184,0.026982525,0.029399725,0.029175255,0.028756257,,0.048724171,0.025556998,0.03629116,,0.033749282,0.037733484,0.039947491,0.039799072,0.048194844,0.050601155,0.030558158,0.042682435,,,0.055345658,0.066128105,0.045860529,0.043831222,0.034940805,0.045458797,0.042546418,0.047739234,0.044357158,0.033992823,0.042867482,0.024541207,0.054297816,0.043543328,0.046755139,0.024154706,0.0473192,0.031198585,0.028945526,0.039657906,0.048241671,0.029602205,0.036605299,,0.033504441,0.027671671,0.059157807,0.033818901,0.067424372,0.038879849,0.036923308,0.073340066,0.032310203,,0.038975038,0.038863569,0.091215342,0.029385785,0.047457166,0.033484548,,0.052947927,0.038351372,0.03056266,0.01760672,0.042374656,0.022435151,0.049677961,0.038031813,0.024848185,0.048815381,,0.015533783,0.03987946,0.04566744,0.036834843,0.036751684,0.036523279,0.050729975,0.027954314,0.033124071,0.033369064,0.029608652,0.036709517,0.037689462,,0.035824701,,0.026576672,0.03375753,0.044015698,0.065340251,0.075673059,0.038129713,0.051723152,0.055565514,0.079917714,0.076312676,,0.029876573,,0.053235255,,0.035847384,0.047774836,0.032243777,,0.052165151,0.053306513,0.079237349,,0.034421213,0.035363451,0.034144927,0.028939618,0.046833266,0.047955167,0.042643018,0.037531625,0.028198736,0.030713411,0.036924727,0.034263719,0.0399075,0.037649296,0.027906096,0.049639631,0.07179679,0.042170011,0.050931796,0.045277797,0.037967272,0.025701238,0.035120282,0.030974867,0.048627395,0.064870797,,0.060871933,0.050331399,0.026325194,0.034416109,0.041043088,0.036428604,0.056975067,,0.048280343,0.036047876,,,0.033442281,0.077036649,0.065530971,0.042545624,0.049369466,0.029102828,0.040151086,0.054829333,,,0.045545775,0.042733259,0.042419206,0.047700863,0.039652169,0.059596457,,0.030375212,0.034594942,,0.03184827,0.040144917,0.032849614,0.038870018,0.039767712,0.042526364,0.03755229,0.032451849
1990,0.038876932,0.036517356,0.031356443,0.026718758,0.029160878,0.028946457,0.02835162,0.04002849,0.048196305,0.025679514,0.03655922,0.040783543,0.033422053,0.038206849,0.04014045,0.03858351,0.048021831,0.050474446,0.030386401,0.043455657,0.040566266,0.03971127,0.056595139,0.066745721,0.045552872,0.043259859,0.034965429,0.047065299,0.043072462,0.050628066,0.043536678,0.033948045,0.043057323,0.024919201,0.053744603,0.04260166,0.04596151,0.023568576,0.047412157,0.031168522,0.028838933,0.039585732,0.04909626,0.029529275,0.037477128,0.032891773,0.033858173,0.026993299,0.061851308,0.034187727,0.071995392,0.038171109,0.036788978,0.071385115,0.032867119,0.035166465,0.038600735,0.039402753,0.092598207,0.029775001,0.04690801,0.033920001,0.040926892,0.054683879,0.039911978,0.030522857,0.017402647,0.044070113,0.022552909,0.051187102,0.037759691,0.02493234,0.049060214,0.039901085,0.015328233,0.039569948,0.046752039,0.037309188,0.036917493,0.03580397,0.04800925,0.028558763,0.033155255,0.033768527,0.029974734,0.03729162,0.038348828,0.040158775,0.035764493,0.041375656,0.026488716,0.034736343,0.044451781,0.064021535,0.079831749,0.037693344,0.05047337,0.056218691,0.077435441,0.075499535,0.028624788,0.030523868,0.023594903,0.053464785,0.041477714,0.037976507,0.048063084,0.032440562,0.040869117,0.052705493,0.054105215,0.07977479,0.040392645,0.033960763,0.035862669,0.033497892,0.028772421,0.048235454,0.048154995,0.044418596,0.038394123,0.027513849,0.03082319,0.036386829,0.03461374,0.039266527,0.037040249,0.02800533,0.050172962,0.07259354,0.0417048,0.04789491,0.045311723,0.036978517,0.026038256,0.035541933,0.03097398,0.049281485,0.063140184,0.035532024,0.058843385,0.049182784,0.025996828,0.034957368,0.042231824,0.037713341,0.05644244,0.032789439,0.051078547,0.036457885,0.036754563,0.030079041,0.034084775,0.07546933,0.066217914,0.042105291,0.049607992,0.029025007,0.040574782,0.055705812,0.039757844,0.040802877,0.044431463,0.043524865,0.042544082,0.048209384,0.039914619,0.057870395,0.030186644,0.030457061,0.034708865,0.038161762,0.031962421,0.039306577,0.032571014,0.038539868,0.037880294,0.042275023,0.036765359,0.03263003
1991,0.039560795,0.03690296,0.031505909,0.026300929,0.028644035,0.028503936,0.028010527,0.038747195,0.047706857,0.025697626,0.036901154,0.04062321,0.032718159,0.038515627,0.040844981,0.037654359,0.047761347,0.049477864,0.03054692,0.043892808,0.041593496,0.037972398,0.057445571,0.066690207,0.046155524,0.042896528,0.035069428,0.048817776,0.043355811,0.052178573,0.042589702,0.033861086,0.043236725,0.025287863,0.053479556,0.041666474,0.045111522,0.022928804,0.048016008,0.030989576,0.028647432,0.039516162,0.049698457,0.02950683,0.037582081,0.033352748,0.034345184,0.026482668,0.063343063,0.034574792,0.073143557,0.037668541,0.036772121,0.069838345,0.033293791,0.035351455,0.03749853,0.039416004,0.094170175,0.030132074,0.04638534,0.034454513,0.040957738,0.056571726,0.041705508,0.030532394,0.017443053,0.046132591,0.02270345,0.052637704,0.037497323,0.025045054,0.049428523,0.038354345,0.015058739,0.039134942,0.047906,0.037716653,0.036893308,0.03619146,0.045278523,0.029477885,0.033594031,0.034073055,0.030490814,0.037703428,0.038950793,0.038992874,0.035564791,0.04282834,0.026567601,0.034801837,0.044771079,0.063825995,0.082208276,0.037429158,0.049097199,0.0559608,0.075366057,0.074286699,0.028254939,0.031426255,0.023363763,0.054485053,0.042327311,0.039095491,0.048184797,0.032815266,0.041480299,0.053689636,0.054878604,0.080078758,0.039730333,0.033429656,0.036708463,0.03293233,0.02852745,0.049220726,0.048803397,0.046618555,0.039122831,0.026797639,0.03117276,0.035903722,0.03497164,0.038516231,0.036203917,0.027936421,0.050624914,0.07340388,0.042132679,0.045359876,0.045408469,0.035967108,0.026511412,0.036548998,0.031035287,0.050094288,0.062168434,0.036020122,0.056893978,0.048600134,0.026145941,0.035334878,0.043565616,0.038839698,0.055611994,0.032171067,0.054606423,0.036824383,0.037806243,0.030368134,0.034297623,0.073762573,0.065017775,0.042096175,0.049703076,0.029049242,0.040291663,0.056765031,0.037999429,0.040963572,0.043868259,0.044650186,0.043147225,0.048671398,0.040381934,0.056585826,0.029960023,0.030758882,0.034826145,0.034332037,0.032078963,0.038640253,0.032871004,0.038329136,0.03594866,0.041911382,0.036017884,0.033258103
1992,0.040204097,0.036487676,0.032032747,0.025859928,0.027828667,0.028086822,0.028030464,0.037340891,0.047220781,0.025699489,0.037143271,0.040224556,0.032134917,0.038521733,0.041733064,0.036702022,0.047281455,0.048323967,0.031123804,0.044135064,0.042084083,0.036560718,0.058376085,0.066354804,0.047389101,0.042508893,0.034951586,0.05062269,0.044082221,0.052803874,0.041573986,0.033709332,0.043166187,0.025738208,0.053859122,0.040812638,0.044053059,0.022258135,0.048793864,0.03072408,0.02848037,0.039413009,0.050136123,0.02950687,0.038040318,0.033673998,0.034761958,0.026424401,0.062934957,0.034909334,0.067694083,0.03711047,0.036904022,0.068405956,0.033569556,0.034916602,0.035987731,0.03904311,0.094806641,0.030407127,0.045968164,0.034742568,0.040029816,0.057789288,0.042805228,0.030956201,0.01757692,0.047338352,0.022923954,0.053319484,0.03751979,0.025248021,0.04976033,0.037260026,0.014793336,0.038644161,0.048674494,0.037982725,0.036531642,0.037074801,0.042884849,0.029838791,0.034098983,0.034291588,0.031121742,0.038196571,0.039413836,0.037877489,0.035115536,0.043882504,0.026686937,0.034485675,0.045094419,0.06346485,0.083436377,0.036931261,0.047524661,0.054900624,0.07402838,0.072804116,0.028266713,0.032084201,0.022620749,0.054634131,0.042295266,0.03926193,0.048115142,0.033351194,0.041966148,0.053625803,0.055146433,0.07960318,0.038895741,0.03323634,0.037390471,0.032556187,0.028184185,0.049105681,0.049550835,0.048519708,0.039408408,0.02607803,0.031712312,0.035636038,0.035277922,0.037779082,0.035580106,0.027804559,0.050621703,0.074443348,0.043274179,0.043205056,0.045539495,0.035157077,0.026944112,0.037398864,0.031177895,0.051074695,0.061240733,0.035874132,0.055503532,0.048184015,0.026307777,0.035562761,0.044672828,0.040144887,0.055908095,0.031513769,0.058207504,0.037431158,0.03813481,0.030472426,0.03409313,0.072079763,0.062622227,0.042633396,0.049423918,0.029050369,0.039057337,0.057456259,0.036529861,0.040814828,0.043579236,0.045411311,0.043647304,0.049287979,0.040872421,0.055428304,0.029722992,0.031189254,0.034928575,0.031691067,0.031756125,0.038706236,0.033162527,0.037725132,0.034055963,0.041483913,0.035176221,0.033972614
1993,0.04066781,0.035478257,0.032517958,0.025449995,0.027229048,0.02768193,0.028373258,0.035847515,0.04676947,0.025740581,0.037147995,0.039279882,0.031716119,0.038390163,0.04262476,0.03571343,0.046915304,0.046887666,0.031378832,0.043978713,0.042368177,0.035285156,0.059356414,0.066110902,0.048659008,0.042093858,0.034776237,0.05234772,0.044829626,0.053076629,0.040430419,0.033526104,0.042799387,0.026184985,0.054981366,0.040050276,0.042775441,0.021466171,0.049914572,0.03096167,0.028148731,0.039311606,0.051005673,0.029484591,0.038459882,0.034084469,0.034836743,0.02703297,0.061536733,0.035118975,0.062709779,0.036601808,0.037095711,0.067075707,0.033545732,0.034015387,0.034802791,0.038526207,0.09531945,0.030575007,0.045494597,0.034865759,0.038193174,0.057206165,0.043742459,0.031039022,0.017615529,0.04823501,0.023161156,0.05372788,0.037690286,0.025474524,0.050713778,0.036560696,0.014540673,0.038199142,0.049029537,0.038174167,0.036127038,0.037161786,0.040959775,0.02934722,0.034806378,0.034269877,0.031919505,0.039034639,0.0396038,0.036842648,0.034650721,0.043341704,0.026943974,0.034171831,0.045219962,0.06280899,0.083814867,0.036104612,0.045779705,0.053441774,0.073359661,0.070250355,0.028212635,0.03270486,0.021940615,0.053442758,0.042031888,0.039883286,0.047918484,0.033845779,0.041785467,0.052725311,0.055518687,0.079433724,0.037790094,0.032971062,0.037823442,0.032319482,0.027835608,0.04882386,0.04961184,0.049960081,0.039777767,0.025452556,0.032415889,0.035427503,0.035438646,0.037104111,0.034936439,0.027823189,0.050758321,0.07553912,0.044936333,0.041343946,0.045885049,0.034739036,0.027238104,0.037910454,0.031500507,0.051948696,0.060194671,0.035110559,0.054313432,0.047887385,0.026267955,0.035768632,0.045564007,0.040718332,0.057197787,0.030786566,0.060412582,0.037515815,0.038291458,0.030567851,0.033591196,0.070358276,0.060837168,0.043029457,0.049496278,0.02896966,0.037471164,0.058269653,0.035165843,0.039697688,0.042999048,0.045810264,0.044961311,0.049806967,0.041030601,0.054253731,0.02940058,0.031289373,0.035046436,0.030407885,0.031125152,0.038967382,0.033019427,0.036860615,0.032425452,0.041101091,0.034478679,0.03464283
1994,0.040933218,0.034092266,0.032884274,0.025049616,0.026968267,0.027282866,0.028896619,0.034560576,0.046306517,0.025846856,0.0370644,0.037875433,0.031170009,0.038171779,0.043015037,0.034786943,0.04686996,0.045510098,0.031409051,0.044170987,0.043035317,0.034208253,0.059867859,0.065739773,0.049320865,0.041856013,0.035226863,0.053762529,0.043332342,0.053057492,0.039299518,0.033433702,0.042392407,0.026658855,0.056201156,0.039520498,0.041796762,0.020735385,0.05321404,0.031618111,0.027764114,0.03943738,0.051550429,0.029424291,0.038015757,0.03457465,0.034650948,0.027674077,0.060021527,0.035345249,0.058392286,0.036155537,0.037290365,0.066377267,0.03332372,0.033229157,0.033721909,0.03796215,0.095940515,0.030672532,0.045338981,0.034940924,0.036159977,0.05540783,0.044342186,0.030505678,0.01767851,0.050329059,0.023354193,0.054385174,0.037854128,0.025706142,0.052289177,0.035870984,0.014274747,0.037889045,0.049162135,0.038344134,0.035835247,0.036509149,0.039096467,0.028365396,0.03587319,0.034111623,0.032493811,0.03951164,0.0395732,0.03567658,0.035260875,0.041709989,0.027294183,0.034296583,0.045581475,0.061656002,0.083561733,0.035148833,0.0438569,0.052258175,0.072984375,0.066674881,0.027979722,0.033848993,0.021360282,0.052389272,0.041220497,0.040439729,0.046529572,0.034201875,0.041204263,0.051663097,0.055921711,0.079934724,0.036615364,0.032735098,0.038053449,0.032094806,0.027608331,0.048810914,0.049659856,0.051569868,0.040188447,0.025087763,0.032880791,0.035154991,0.035443112,0.036628898,0.034140781,0.0280133,0.05105193,0.07592231,0.046639416,0.040050436,0.04634713,0.034645278,0.027465824,0.038345214,0.031710539,0.052198656,0.059438594,0.033940911,0.052225389,0.047242183,0.026229564,0.03596323,0.046020523,0.040830053,0.058726806,0.030102715,0.062337823,0.038752388,0.038345605,0.030880921,0.033103928,0.068501435,0.059091568,0.042939451,0.050176311,0.028991939,0.035892021,0.058840066,0.033680316,0.038147952,0.042609729,0.046093974,0.04560395,0.049994126,0.040760618,0.052961633,0.028845523,0.031074502,0.035217095,0.030240159,0.030447058,0.038789857,0.032311402,0.035998896,0.031075446,0.040888924,0.033880778,0.035383184
1995,0.041149866,0.033907697,0.034128331,0.024771065,0.026813364,0.027097858,0.029290859,0.033390231,0.046276636,0.026034061,0.037003074,0.036624383,0.030516615,0.037953198,0.04343269,0.03507036,0.046831526,0.044826429,0.031340659,0.045275852,0.043102052,0.033288956,0.059911795,0.065356314,0.049786862,0.042631418,0.036347687,0.053460114,0.040507209,0.053104546,0.039119307,0.033446245,0.042169541,0.027376214,0.056543045,0.039878253,0.04172156,0.020057742,0.056368824,0.032119058,0.027717965,0.040726718,0.051644459,0.029482096,0.037315801,0.03518508,0.034443844,0.027932225,0.059109487,0.035693329,0.0548869,0.035904031,0.037509188,0.066658162,0.03323444,0.032725517,0.033020463,0.037630714,0.095854029,0.030797577,0.045104999,0.035050545,0.034437191,0.053257056,0.045186408,0.031328078,0.017840313,0.059257671,0.023591453,0.054824136,0.038028795,0.026085941,0.053739797,0.035259914,0.01411898,0.037645951,0.049194597,0.038577203,0.035634574,0.035575792,0.037169009,0.027527293,0.036863964,0.034140274,0.03287971,0.039557323,0.039535418,0.034810133,0.037162773,0.040526673,0.027858818,0.034562349,0.046286765,0.060400289,0.08276388,0.034335498,0.041878212,0.050804086,0.071389824,0.063986473,0.027758166,0.034450922,0.020960392,0.051547974,0.039934136,0.040870309,0.044838995,0.034068763,0.040591635,0.052030049,0.056160964,0.08042673,0.035664719,0.032323945,0.038161639,0.032323003,0.027503386,0.048309203,0.049811713,0.053400185,0.041000579,0.024972713,0.033076663,0.034839485,0.035543967,0.036247794,0.033178624,0.02830752,0.051128089,0.076503031,0.047711864,0.039428405,0.046781931,0.035091117,0.027647585,0.038801063,0.031855244,0.053713787,0.058747746,0.032776553,0.049655825,0.04633899,0.026502719,0.036306005,0.046278913,0.041278861,0.060096964,0.029513128,0.067485996,0.042146754,0.038435891,0.031438328,0.032945335,0.066581458,0.057247818,0.04380006,0.050943658,0.029194595,0.034885526,0.059425481,0.032306783,0.036767513,0.042782728,0.046146519,0.045518324,0.050131354,0.041361801,0.052438416,0.028155245,0.030813759,0.035450131,0.030885637,0.029984506,0.038482744,0.031229997,0.035447016,0.030846061,0.040949542,0.033408988,0.036127467
1996,0.04137598,0.034572523,0.037028208,0.02452028,0.026778385,0.026997533,0.029526846,0.032258138,0.046769395,0.02629789,0.036998171,0.035413738,0.029977102,0.037768964,0.044077728,0.036540098,0.046964023,0.043783672,0.031152792,0.046313435,0.045778479,0.03245746,0.059736386,0.06485229,0.050730854,0.043809213,0.037820168,0.053081408,0.038305778,0.053029947,0.038662713,0.03353544,0.042121481,0.028187174,0.056135468,0.041123666,0.042255335,0.019417254,0.056936879,0.032377452,0.028164536,0.043053467,0.051603042,0.029607823,0.036415879,0.035887301,0.034270186,0.027899306,0.058638182,0.03603499,0.05188109,0.035776056,0.037516609,0.067561299,0.033296697,0.032400109,0.032508045,0.037565336,0.094779983,0.030951736,0.045150239,0.03521413,0.033123214,0.052994143,0.046205606,0.032921068,0.017964413,0.075179063,0.023937916,0.055435687,0.038033944,0.026543247,0.054762892,0.034825128,0.013993343,0.037389725,0.04912537,0.03889183,0.035488352,0.0348984,0.035392597,0.027106456,0.037667967,0.034292977,0.033509523,0.039102979,0.039595898,0.034260698,0.038868986,0.039908271,0.028644582,0.034625806,0.046863105,0.058927871,0.081999831,0.033847522,0.041061256,0.049644042,0.068705425,0.062046792,0.027793396,0.034481682,0.020741528,0.05050556,0.038985033,0.041381162,0.044707939,0.033651251,0.040087759,0.055894423,0.055876348,0.080988646,0.035056237,0.031950321,0.038117968,0.032698352,0.027265986,0.047558907,0.049647335,0.05474712,0.042030342,0.024788389,0.033486653,0.034587584,0.035836186,0.035999775,0.032220203,0.028626734,0.051059369,0.077725053,0.048346542,0.038964376,0.04714347,0.036134578,0.027832396,0.03902863,0.03194106,0.056250472,0.057894692,0.031760514,0.048838012,0.045479178,0.027152443,0.037106525,0.047027353,0.041909412,0.060775574,0.029029692,0.072509468,0.044684183,0.03896264,0.032068577,0.033007704,0.064573348,0.057096161,0.045397505,0.05035904,0.029474309,0.034252338,0.06014603,0.031145709,0.035915706,0.043486562,0.046067484,0.046285998,0.050333779,0.042284478,0.051781505,0.027494978,0.030636316,0.035733625,0.03240088,0.029997319,0.038179837,0.031487115,0.035551969,0.031609673,0.041252274,0.033242241,0.036506791
1997,0.041640643,0.034710769,0.038999651,0.024386194,0.026682407,0.026949389,0.029947691,0.031103533,0.046657328,0.026625682,0.037061874,0.034472849,0.029511824,0.03766473,0.044462431,0.039062724,0.047328174,0.042525314,0.030839268,0.047561366,0.051339217,0.031823561,0.059522867,0.064728439,0.052797619,0.04458398,0.039876629,0.053339809,0.036577575,0.052958798,0.037286814,0.033720437,0.042203072,0.028866157,0.055680398,0.042557932,0.043267377,0.019009231,0.056604464,0.032578267,0.028619757,0.044429261,0.051899653,0.029721329,0.035629101,0.036537401,0.034142546,0.027903784,0.05821725,0.036406916,0.04965743,0.035605107,0.037365947,0.068513848,0.033477802,0.032378644,0.031943951,0.037719961,0.093600258,0.031134371,0.046051495,0.035183292,0.032253247,0.054561954,0.047190119,0.033887532,0.018038006,0.087042354,0.024414923,0.056811631,0.038059656,0.026918218,0.056202404,0.034745846,0.013806497,0.037250999,0.04883847,0.039372243,0.035475139,0.034707703,0.033986486,0.027591798,0.03828425,0.03447073,0.034435578,0.039040327,0.039741732,0.033831287,0.03998651,0.038872987,0.029372163,0.034116577,0.047033608,0.057092261,0.082100198,0.03350294,0.042572118,0.049543314,0.066441394,0.060684089,0.028121809,0.034693234,0.020717451,0.049602762,0.038213074,0.042097848,0.045461617,0.033607692,0.039282929,0.060937226,0.055310562,0.081373252,0.034696635,0.031835563,0.037816964,0.032407515,0.026954578,0.04800906,0.049394406,0.055477906,0.042793449,0.024486132,0.03418497,0.034610707,0.036230993,0.036057536,0.031519312,0.02889384,0.051400453,0.078488067,0.049097214,0.03859121,0.047441997,0.037490144,0.02817785,0.039405819,0.032101687,0.057031423,0.057593163,0.030836085,0.049386501,0.04459827,0.02859173,0.038132396,0.047653213,0.041953754,0.060839277,0.028757509,0.074546263,0.045845471,0.039950293,0.032667268,0.033198297,0.062605739,0.057064101,0.046371873,0.049395129,0.029806007,0.033552695,0.06010728,0.030090112,0.036051758,0.045080736,0.046113804,0.047533531,0.050877325,0.042197201,0.050090455,0.02691189,0.030624894,0.036081914,0.033942867,0.029996185,0.038151126,0.03270461,0.036792472,0.032064747,0.041695978,0.033314452,0.036524694
1998,0.042173922,0.03469342,0.039489072,0.02452795,0.026532082,0.026927089,0.030488897,0.029897504,0.046158727,0.026928063,0.037202787,0.034081861,0.029218672,0.037704293,0.045121606,0.042235523,0.0475992,0.04281719,0.030409968,0.049489543,0.055202961,0.031447142,0.059303902,0.065809086,0.055590797,0.045163978,0.042582147,0.052700199,0.035139769,0.053587005,0.036222056,0.034042966,0.042526767,0.029261904,0.055221587,0.043678604,0.044652574,0.018776193,0.05676369,0.032683216,0.029058171,0.044932101,0.052878112,0.029932229,0.034688637,0.037063312,0.034118246,0.028226711,0.057274576,0.03694693,0.048579354,0.035432056,0.037305355,0.069404267,0.033827189,0.032900326,0.031726148,0.038058352,0.093884222,0.031398669,0.047222517,0.035090059,0.031875156,0.055508554,0.048402399,0.034702472,0.017954035,0.093564473,0.025183648,0.058573753,0.038469035,0.027207583,0.058158297,0.034810245,0.013624012,0.037430659,0.047986008,0.039988264,0.035703935,0.034882292,0.03334349,0.029153422,0.038614973,0.034735437,0.03492726,0.039569359,0.03987566,0.033541199,0.041013811,0.037549663,0.030051228,0.032565914,0.046326041,0.056348581,0.083278589,0.033127502,0.04596338,0.049369507,0.064722404,0.05958369,0.028671058,0.035122231,0.020999646,0.048702385,0.037555669,0.043090839,0.045434073,0.033865295,0.038302302,0.064410865,0.055378631,0.082642652,0.034462988,0.031984594,0.037131958,0.031958532,0.026555281,0.048479751,0.049260799,0.055432599,0.043639243,0.024320569,0.03451056,0.034755345,0.036773358,0.036328103,0.031205541,0.029088756,0.052575268,0.078714482,0.050155293,0.038350936,0.047144745,0.038960427,0.028746352,0.039416086,0.032507312,0.057566363,0.057436779,0.030007008,0.049935561,0.044154499,0.030170774,0.039013684,0.047470249,0.041211218,0.061288621,0.028631141,0.074466467,0.046374962,0.041009944,0.033353839,0.033533871,0.06085613,0.056363732,0.046792127,0.049786251,0.030165004,0.033201721,0.05862673,0.029131692,0.036472823,0.04650655,0.046282515,0.048335515,0.051748928,0.042050354,0.048783544,0.026424106,0.03075557,0.036530856,0.034833349,0.02984456,0.038601592,0.033300154,0.038864434,0.032408006,0.042315971,0.033685979,0.036789
