VariableCode,RegionCode,YearCode,AggValue
cn,ARM,2016,87297.3125
cn,ARM,2017,95323.90625
cn,ARM,2018,97055.13281
cn,ARM,2019,98945.86719
cn,ATG,1970,683.2003784
cn,ATG,1971,700.2140503
cn,ATG,1972,716.5092773
cn,ATG,1973,729.0301514
cn,ATG,1974,746.8756714
cn,ATG,1975,763.9904175
cn,ATG,1976,773.0881958
cn,ATG,1977,762.2550659
cn,ATG,1978,751.3302612
cn,ATG,1979,778.0383911
cn,ATG,1980,795.1596069
cn,ATG,1981,820.9956055
cn,ATG,1982,821.178833
cn,ATG,1983,815.6272583
cn,ATG,1984,823.3793945
cn,ATG,1985,841.7409058
cn,ATG,1986,876.2828979
cn,ATG,1987,932.0444336
cn,ATG,1988,998.6998901
cn,ATG,1989,1074.608154
cn,ATG,1990,1138.696167
cn,ATG,1991,1198.192505
cn,ATG,1992,1247.675659
cn,ATG,1993,1288.4198
cn,ATG,1994,1331.741821
cn,ATG,1995,1386.863159
cn,ATG,1996,1453.814819
cn,ATG,1997,1526.630981
cn,ATG,1998,1639.598877
cn,ATG,1999,1803.803589
cn,ATG,2000,2014.592896
cn,ATG,2001,2176.896484
cn,ATG,2002,2406.188965
cn,ATG,2003,2712.433594
cn,ATG,2004,3138.087891
cn,ATG,2005,3794.270996
cn,ATG,2006,4862.887695
cn,ATG,2007,6320.828125
cn,ATG,2008,8258.066406
cn,ATG,2009,10563.45605
cn,ATG,2010,12565.77539
cn,ATG,2011,13455.83594
cn,ATG,2012,12685.4375
cn,ATG,2013,11986.78711
cn,ATG,2014,11352.88574
cn,ATG,2015,10892.72754
cn,ATG,2016,10399.88281
cn,ATG,2017,9718.626953
cn,ATG,2018,10382.6123
cn,ATG,2019,10975.73145
cn,AUS,1950,488582.4063
cn,AUS,1951,525233.5
cn,AUS,1952,536686.5625
cn,AUS,1953,557550.4375
cn,AUS,1954,586374.9375
cn,AUS,1955,615937.6875
cn,AUS,1956,637356.75
cn,AUS,1957,658734.625
cn,AUS,1958,687579.125
cn,AUS,1959,718960.0625
cn,AUS,1960,744405.6875
cn,AUS,1961,760936.625
cn,AUS,1962,788224.25
cn,AUS,1963,821048.75
cn,AUS,1964,863141.1875
cn,AUS,1965,896798.4375
cn,AUS,1966,931355.5625
cn,AUS,1967,970226.375
cn,AUS,1968,1012568.625
cn,AUS,1969,1064786
cn,AUS,1970,1116206
cn,AUS,1971,1161893.75
cn,AUS,1972,1208341.25
cn,AUS,1973,1255666.25
cn,AUS,1974,1284884.75
cn,AUS,1975,1312046.875
cn,AUS,1976,1346795.75
cn,AUS,1977,1385536.5
cn,AUS,1978,1431094
cn,AUS,1979,1484589.5
cn,AUS,1980,1535867.125
cn,AUS,1981,1602208.25
cn,AUS,1982,1648038.25
cn,AUS,1983,1689566.875
cn,AUS,1984,1742347
cn,AUS,1985,1795768.875
cn,AUS,1986,1849092
cn,AUS,1987,1923072.625
cn,AUS,1988,2025909.625
cn,AUS,1989,2141520.25
cn,AUS,1990,2247378.75
cn,AUS,1991,2368301.25
cn,AUS,1992,2515180.25
cn,AUS,1993,2680929.5
cn,AUS,1994,2862218.75
cn,AUS,1995,3020165
cn,AUS,1996,3139764
cn,AUS,1997,3236536.75
cn,AUS,1998,3337077
cn,AUS,1999,3443201.5
cn,AUS,2000,3387999.25
cn,AUS,2001,3346541
cn,AUS,2002,3318803
cn,AUS,2003,3457221.75
cn,AUS,2004,3613358.5
cn,AUS,2005,3796032
cn,AUS,2006,3904559.25
cn,AUS,2007,4011202.75
cn,AUS,2008,4103279.25
cn,AUS,2009,4165241
cn,AUS,2010,4241993
cn,AUS,2011,4348664
cn,AUS,2012,4862428
cn,AUS,2013,5402773.5
cn,AUS,2014,6004095.5
cn,AUS,2015,5897907.5
cn,AUS,2016,6006131.5
cn,AUS,2017,5693317.5
cn,AUS,2018,5795476.5
cn,AUS,2019,5899094
cn,AUT,1950,124693.7109
cn,AUT,1951,131125.9219
cn,AUT,1952,134161.5469
cn,AUT,1953,134720.875
cn,AUT,1954,137733
cn,AUT,1955,144769.0938
cn,AUT,1956,150143.7813
cn,AUT,1957,155974.7344
cn,AUT,1958,161176.1406
cn,AUT,1959,166653.3125
cn,AUT,1960,176051.7344
cn,AUT,1961,185864.6563
cn,AUT,1962,194055.8281
cn,AUT,1963,201935.8281
cn,AUT,1964,213113.4375
cn,AUT,1965,222430.6094
cn,AUT,1966,235490.7813
cn,AUT,1967,247181.1875
cn,AUT,1968,258694.0313
cn,AUT,1969,272342.0625
cn,AUT,1970,289522.3125
cn,AUT,1971,310010.1875
cn,AUT,1972,331518.0938
cn,AUT,1973,353166.2813
cn,AUT,1974,373988.5313
cn,AUT,1975,392269.25
cn,AUT,1976,409228.3438
cn,AUT,1977,426833.75
cn,AUT,1978,439898.0313
cn,AUT,1979,456838.7813
cn,AUT,1980,476008.625
cn,AUT,1981,508274.625
cn,AUT,1982,554122.625
cn,AUT,1983,613216.9375
cn,AUT,1984,680575.75
cn,AUT,1985,734954
cn,AUT,1986,771044.3125
cn,AUT,1987,813302.3125
cn,AUT,1988,865317
cn,AUT,1989,925880.8125
cn,AUT,1990,992590.125
cn,AUT,1991,1067434
cn,AUT,1992,1140226
cn,AUT,1993,1206464.5
cn,AUT,1994,1266279.5
cn,AUT,1995,1308685
cn,AUT,1996,1335529
cn,AUT,1997,1324891.5
cn,AUT,1998,1314042.625
cn,AUT,1999,1295630.5
cn,AUT,2000,1281770.25
cn,AUT,2001,1248426.875
cn,AUT,2002,1204511.125
cn,AUT,2003,1232563.75
cn,AUT,2004,1267787
cn,AUT,2005,1303561.5
cn,AUT,2006,1423073.875
cn,AUT,2007,1527605.375
cn,AUT,2008,1680925.25
cn,AUT,2009,1866903
cn,AUT,2010,1974955.375
cn,AUT,2011,2107997.25
cn,AUT,2012,2366319.75
cn,AUT,2013,2448908
cn,AUT,2014,2550435.5
cn,AUT,2015,2696989.25
cn,AUT,2016,2797338.25
cn,AUT,2017,2802257.25
cn,AUT,2018,2835065
cn,AUT,2019,2875459.75
cn,AZE,1990,111656.4609
cn,AZE,1991,110437.4453
cn,AZE,1992,111839.5625
cn,AZE,1993,112248.4844
cn,AZE,1994,112705.1641
cn,AZE,1995,111122.5469
cn,AZE,1996,111772.2344
cn,AZE,1997,113939.8516
cn,AZE,1998,117199.4609
cn,AZE,1999,119307.0859
cn,AZE,2000,120375.5547
cn,AZE,2001,122492.1484
cn,AZE,2002,126434.1875
cn,AZE,2003,133084.7813
cn,AZE,2004,139186.6563
cn,AZE,2005,145437.0156
cn,AZE,2006,145676.0469
cn,AZE,2007,136570.6563
cn,AZE,2008,129617.2734
cn,AZE,2009,123718.5938
cn,AZE,2010,122581.7656
cn,AZE,2011,131371.3281
cn,AZE,2012,150966.4375
cn,AZE,2013,158833.5156
cn,AZE,2014,223600.1563
cn,AZE,2015,211147.7188
cn,AZE,2016,226274.1563
cn,AZE,2017,253675.5156
cn,AZE,2018,263342.5938
cn,AZE,2019,273638.75
cn,BDI,1960,5961.86377
cn,BDI,1961,5860.956055
cn,BDI,1962,5811.216309
cn,BDI,1963,5734.494141
cn,BDI,1964,5654.893555
cn,BDI,1965,5589.010254
cn,BDI,1966,5570.945801
cn,BDI,1967,5564.773926
cn,BDI,1968,5592.730469
cn,BDI,1969,5622.847656
cn,BDI,1970,5587.787109
cn,BDI,1971,5687.391602
cn,BDI,1972,5603.102051
cn,BDI,1973,5606.9375
cn,BDI,1974,5740.165039
cn,BDI,1975,5780.410645
cn,BDI,1976,5912.583496
cn,BDI,1977,6211.79834
cn,BDI,1978,6564.948242
cn,BDI,1979,6950.44043
cn,BDI,1980,7289.991699
cn,BDI,1981,7765.290527
cn,BDI,1982,8234.660156
cn,BDI,1983,8729.027344
cn,BDI,1984,9289.734375
cn,BDI,1985,9790.793945
cn,BDI,1986,10280.27148
cn,BDI,1987,10721.63184
cn,BDI,1988,10883.74023
cn,BDI,1989,11110.64063
cn,BDI,1990,11077.35938
cn,BDI,1991,10978.91602
cn,BDI,1992,10993.06836
cn,BDI,1993,11089.41797
cn,BDI,1994,11001.10059
cn,BDI,1995,10889.8916
cn,BDI,1996,10873.53906
cn,BDI,1997,10877.1377
cn,BDI,1998,10953.5127
cn,BDI,1999,11386.33691
cn,BDI,2000,11405.4873
cn,BDI,2001,11534.14063
cn,BDI,2002,11698.93262
cn,BDI,2003,12211.4248
cn,BDI,2004,12891.65723
cn,BDI,2005,13416.49805
cn,BDI,2006,13718.32227
cn,BDI,2007,13726.35938
cn,BDI,2008,13707.2168
cn,BDI,2009,13892.46094
cn,BDI,2010,14188.48242
cn,BDI,2011,14417.86621
cn,BDI,2012,13180.72656
cn,BDI,2013,12689.83496
cn,BDI,2014,13673.97559
cn,BDI,2015,14103.90137
cn,BDI,2016,16071.95996
cn,BDI,2017,17445.45703
cn,BDI,2018,18111.23242
cn,BDI,2019,18806.58398
cn,BEL,1950,388744.4063
cn,BEL,1951,396413.0938
cn,BEL,1952,404938.125
cn,BEL,1953,413281.9063
cn,BEL,1954,424545.9688
cn,BEL,1955,434797.9063
cn,BEL,1956,448948.6563
cn,BEL,1957,461302.3125
cn,BEL,1958,468426.1875
cn,BEL,1959,480001.75
cn,BEL,1960,493083.3438
cn,BEL,1961,510327.0313
cn,BEL,1962,528789.25
cn,BEL,1963,546129.5625
cn,BEL,1964,570719.4375
cn,BEL,1965,593424.5625
cn,BEL,1966,618952.4375
cn,BEL,1967,643156.5
cn,BEL,1968,666524.0625
cn,BEL,1969,694188
cn,BEL,1970,726825.625
cn,BEL,1971,760295.25
cn,BEL,1972,793677.6875
cn,BEL,1973,835806.375
cn,BEL,1974,880167.1875
cn,BEL,1975,917487.375
cn,BEL,1976,943647.5
cn,BEL,1977,956756
cn,BEL,1978,966578.3125
cn,BEL,1979,981310.6875
cn,BEL,1980,1001993.375
cn,BEL,1981,999610.0625
cn,BEL,1982,989098.8125
cn,BEL,1983,965413.625
cn,BEL,1984,952543.25
cn,BEL,1985,953831.75
cn,BEL,1986,962984.6875
cn,BEL,1987,982614.3125
cn,BEL,1988,1024912.875
cn,BEL,1989,1081578.5
cn,BEL,1990,1150535.5
cn,BEL,1991,1221814.875
cn,BEL,1992,1291906
cn,BEL,1993,1357553.75
cn,BEL,1994,1413079.5
cn,BEL,1995,1461672.25
cn,BEL,1996,1477641.875
cn,BEL,1997,1465549.5
cn,BEL,1998,1467955.5
cn,BEL,1999,1498190.875
cn,BEL,2000,1495075.25
cn,BEL,2001,1511626.75
cn,BEL,2002,1467405.375
cn,BEL,2003,1520313.125
cn,BEL,2004,1587220.875
cn,BEL,2005,1684540.75
cn,BEL,2006,1895296.75
cn,BEL,2007,2072113.75
cn,BEL,2008,2321675.75
cn,BEL,2009,2542662.5
cn,BEL,2010,2837390.75
cn,BEL,2011,2881892.5
cn,BEL,2012,3198966
cn,BEL,2013,3244034.25
cn,BEL,2014,3208622.25
cn,BEL,2015,3290149.75
cn,BEL,2016,3400537.75
cn,BEL,2017,3383567.25
cn,BEL,2018,3436159.5
cn,BEL,2019,3496175
cn,BEN,1959,2721.792236
cn,BEN,1960,3038.913086
cn,BEN,1961,3335.514404
cn,BEN,1962,3615.999512
cn,BEN,1963,3921.016602
cn,BEN,1964,4164.575195
cn,BEN,1965,4371.025879
cn,BEN,1966,4588.283203
cn,BEN,1967,4941.495117
cn,BEN,1968,5327.881348
cn,BEN,1969,5722.765625
cn,BEN,1970,6074.750488
cn,BEN,1971,6421.930176
cn,BEN,1972,6961.510254
cn,BEN,1973,7367.601563
cn,BEN,1974,7832.959961
cn,BEN,1975,8252.966797
cn,BEN,1976,8476.723633
cn,BEN,1977,8669.601563
cn,BEN,1978,8806.408203
cn,BEN,1979,9253.651367
cn,BEN,1980,9740.75
cn,BEN,1981,10212.30176
cn,BEN,1982,11095.19531
cn,BEN,1983,11308.20996
cn,BEN,1984,11377.82324
cn,BEN,1985,11309.80273
cn,BEN,1986,11528.43066
cn,BEN,1987,12105.80469
cn,BEN,1988,12885.70898
cn,BEN,1989,13998.28711
cn,BEN,1990,15630.43945
cn,BEN,1991,17748.5918
cn,BEN,1992,20493.33984
cn,BEN,1993,23885.48438
cn,BEN,1994,27595.53516
cn,BEN,1995,31169.04102
cn,BEN,1996,33368.4375
cn,BEN,1997,34640.75391
cn,BEN,1998,35963.22266
cn,BEN,1999,37280.25781
cn,BEN,2000,38568.08203
cn,BEN,2001,40374.04688
cn,BEN,2002,42118.21094
cn,BEN,2003,44047.38281
cn,BEN,2004,45823.00391
cn,BEN,2005,47611.05859
cn,BEN,2006,49375.29297
cn,BEN,2007,51840.19922
cn,BEN,2008,54668.81641
cn,BEN,2009,57746.61719
cn,BEN,2010,60880.21094
cn,BEN,2011,63203.62109
cn,BEN,2012,62226.17188
cn,BEN,2013,66340.5625
cn,BEN,2014,67093.82813
cn,BEN,2015,69432.88281
cn,BEN,2016,72821.14844
cn,BEN,2017,74870.33594
cn,BEN,2018,81024.50781
cn,BEN,2019,88006.9375
cn,BFA,1959,2529.82251
cn,BFA,1960,2532.529053
cn,BFA,1961,2556.690186
cn,BFA,1962,2599.713867
cn,BFA,1963,2631.882324
cn,BFA,1964,2667.355469
cn,BFA,1965,2761.046631
cn,BFA,1966,2851.427979
cn,BFA,1967,2921.624756
cn,BFA,1968,2999.345459
cn,BFA,1969,3114.099854
cn,BFA,1970,3240.475098
cn,BFA,1971,3767.001465
cn,BFA,1972,4048.788086
cn,BFA,1973,4396.442871
cn,BFA,1974,4815.564453
cn,BFA,1975,5142.052246
cn,BFA,1976,5436.177246
cn,BFA,1977,5719.857422
cn,BFA,1978,6020.977539
cn,BFA,1979,6914.110352
cn,BFA,1980,7656.79248
cn,BFA,1981,8464.37207
cn,BFA,1982,9289.807617
cn,BFA,1983,9909.414063
cn,BFA,1984,10482.38379
cn,BFA,1985,11456.79297
cn,BFA,1986,12381.03516
cn,BFA,1987,13338.57617
cn,BFA,1988,14292.05957
cn,BFA,1989,15405.94043
cn,BFA,1990,16330.13086
cn,BFA,1991,17397.95117
cn,BFA,1992,18417.07422
cn,BFA,1993,19373.50977
cn,BFA,1994,20675.92969
cn,BFA,1995,21737.95117
cn,BFA,1996,22885.5
cn,BFA,1997,24256.10156
cn,BFA,1998,25568.43359
cn,BFA,1999,26640.4375
cn,BFA,2000,27605.41602
cn,BFA,2001,28587.20313
cn,BFA,2002,29659.14453
cn,BFA,2003,31014.77344
cn,BFA,2004,32687.39453
cn,BFA,2005,34687.70703
cn,BFA,2006,37246.07031
cn,BFA,2007,40863.24609
cn,BFA,2008,45267.05859
cn,BFA,2009,50590.22266
cn,BFA,2010,56276.91797
cn,BFA,2011,61479.85156
cn,BFA,2012,61112.64063
cn,BFA,2013,65543.54688
cn,BFA,2014,62999.30078
cn,BFA,2015,60657.24219
cn,BFA,2016,66440.28125
cn,BFA,2017,72456.41406
cn,BFA,2018,78750.57031
cn,BFA,2019,86375.10156
cn,BGD,1959,57841.23047
cn,BGD,1960,56732.06641
cn,BGD,1961,56247.35938
cn,BGD,1962,57066.66016
cn,BGD,1963,57206.375
cn,BGD,1964,57981.32813
cn,BGD,1965,59041.69922
cn,BGD,1966,60235.875
cn,BGD,1967,61813.41406
cn,BGD,1968,64692.23047
cn,BGD,1969,67055.6875
cn,BGD,1970,69561.45313
cn,BGD,1971,70545.78125
cn,BGD,1972,69622.66406
cn,BGD,1973,70139.53906
cn,BGD,1974,75181.82813
cn,BGD,1975,78044.5625
cn,BGD,1976,81503.97656
cn,BGD,1977,86479.32031
cn,BGD,1978,93218.90625
cn,BGD,1979,100774.6797
cn,BGD,1980,110155.1953
cn,BGD,1981,120276.5859
cn,BGD,1982,128070.1797
cn,BGD,1983,134913.2188
cn,BGD,1984,142521.3125
cn,BGD,1985,150364.3594
cn,BGD,1986,165501.875
cn,BGD,1987,176794.0781
cn,BGD,1988,188448.3281
cn,BGD,1989,202099.1563
cn,BGD,1990,218144.9531
cn,BGD,1991,234139.0938
cn,BGD,1992,253637.4844
cn,BGD,1993,276495.0625
cn,BGD,1994,302031.5
cn,BGD,1995,328839.875
cn,BGD,1996,356918.1875
cn,BGD,1997,380210.1875
cn,BGD,1998,397799.5313
cn,BGD,1999,413358.375
cn,BGD,2000,430243.6875
cn,BGD,2001,451194.4688
cn,BGD,2002,478490.8438
cn,BGD,2003,511922.1875
cn,BGD,2004,556421.0625
cn,BGD,2005,616222.8125
cn,BGD,2006,693604.625
cn,BGD,2007,793781.5
cn,BGD,2008,923264.875
cn,BGD,2009,1073224.875
cn,BGD,2010,1234244.875
cn,BGD,2011,1390265.125
cn,BGD,2012,1522656.625
cn,BGD,2013,1658249.375
cn,BGD,2014,1828391.75
cn,BGD,2015,1999870
cn,BGD,2016,2188867.75
cn,BGD,2017,2399446
