VariableCode,RegionCode,YearCode,AggValue
rnna,ALB,1972,49922.13671875000000000
rnna,ALB,1973,52459.67187500000000000
rnna,ALB,1974,55119.57421875000000000
rnna,ALB,1975,57897.04296875000000000
rnna,ALB,1976,60821.21875000000000000
rnna,ALB,1977,63838.56250000000000000
rnna,ALB,1978,66962.67187500000000000
rnna,ALB,1979,70332.86718750000000000
rnna,ALB,1980,73616.35156250000000000
rnna,ALB,1981,77063.23437500000000000
rnna,ALB,1982,81254.48437500000000000
rnna,ALB,1983,85338.64843750000000000
rnna,ALB,1984,89561.96093750000000000
rnna,ALB,1985,93036.30468750000000000
rnna,ALB,1986,96722.03125000000000000
rnna,ALB,1987,100378.28906250000000000
rnna,ALB,1988,103851.27343750000000000
rnna,ALB,1989,107771.93750000000000000
rnna,ALB,1990,111545.65625000000000000
rnna,ALB,1991,109313.25000000000000000
rnna,ALB,1992,106938.39062500000000000
rnna,ALB,1993,106315.19531250000000000
rnna,ALB,1994,107272.01562500000000000
rnna,ALB,1995,108661.51562500000000000
rnna,ALB,1996,110854.24218750000000000
rnna,ALB,1997,111118.96875000000000000
rnna,ALB,1998,111619.62500000000000000
rnna,ALB,1999,113134.07812500000000000
rnna,ALB,2000,116278.58593750000000000
rnna,ALB,2001,120677.87500000000000000
rnna,ALB,2002,125315.67187500000000000
rnna,ALB,2003,130429.51562500000000000
rnna,ALB,2004,136398.25000000000000000
rnna,ALB,2005,142895.95312500000000000
rnna,ALB,2006,150049.31250000000000000
rnna,ALB,2007,157553.54687500000000000
rnna,ALB,2008,165337.01562500000000000
rnna,ALB,2009,172987.31250000000000000
rnna,ALB,2010,179376.09375000000000000
rnna,ALB,2011,186237.28125000000000000
rnna,ALB,2012,191950.51562500000000000
rnna,ALB,2013,197250.64062500000000000
rnna,ALB,2014,201883.40625000000000000
rnna,ALB,2015,206730.21875000000000000
rnna,ALB,2016,211704.31250000000000000
rnna,ALB,2017,217175.75000000000000000
rnna,ALB,2018,222787.59375000000000000
rnna,ALB,2019,227804.64062500000000000
rnna,ARE,1970,411435.34375000000000000
rnna,ARE,1971,429070.59375000000000000
rnna,ARE,1972,455643.90625000000000000
rnna,ARE,1973,473551.15625000000000000
rnna,ARE,1974,485427.65625000000000000
rnna,ARE,1975,536808.62500000000000000
rnna,ARE,1976,599645.81250000000000000
rnna,ARE,1977,689037.81250000000000000
rnna,ARE,1978,794961.43750000000000000
rnna,ARE,1979,898560.93750000000000000
rnna,ARE,1980,995414.81250000000000000
rnna,ARE,1981,1084678.12500000000000000
rnna,ARE,1982,1171655.37500000000000000
rnna,ARE,1983,1259604.75000000000000000
rnna,ARE,1984,1343111.37500000000000000
rnna,ARE,1985,1405781.87500000000000000
rnna,ARE,1986,1463432.50000000000000000
rnna,ARE,1987,1504135.75000000000000000
rnna,ARE,1988,1544144.75000000000000000
rnna,ARE,1989,1587528.62500000000000000
rnna,ARE,1990,1636302.50000000000000000
rnna,ARE,1991,1690249.87500000000000000
rnna,ARE,1992,1756966.75000000000000000
rnna,ARE,1993,1785584.75000000000000000
rnna,ARE,1994,1826382.87500000000000000
rnna,ARE,1995,1872786.87500000000000000
rnna,ARE,1996,1922889.12500000000000000
rnna,ARE,1997,1978203.25000000000000000
rnna,ARE,1998,2034071.12500000000000000
rnna,ARE,1999,2091682.37500000000000000
rnna,ARE,2000,2153358.75000000000000000
rnna,ARE,2001,2213235.75000000000000000
rnna,ARE,2002,2277132.25000000000000000
rnna,ARE,2003,2347621.75000000000000000
rnna,ARE,2004,2418306.50000000000000000
rnna,ARE,2005,2506666.50000000000000000
rnna,ARE,2006,2614737.25000000000000000
rnna,ARE,2007,2797278.00000000000000000
rnna,ARE,2008,2970638.50000000000000000
rnna,ARE,2009,3159089.75000000000000000
rnna,ARE,2010,3312542.25000000000000000
rnna,ARE,2011,3470319.75000000000000000
rnna,ARE,2012,3612480.50000000000000000
rnna,ARE,2013,3732137.75000000000000000
rnna,ARE,2014,3873116.00000000000000000
rnna,ARE,2015,4019228.25000000000000000
rnna,ARE,2016,4183935.00000000000000000
rnna,ARE,2017,4287270.50000000000000000
rnna,ARE,2018,4397732.00000000000000000
rnna,ARE,2019,4506529.00000000000000000
rnna,ARG,1950,360603.28125000000000000
rnna,ARG,1951,395939.87500000000000000
rnna,ARG,1952,422138.81250000000000000
rnna,ARG,1953,450224.40625000000000000
rnna,ARG,1954,475599.78125000000000000
rnna,ARG,1955,505330.31250000000000000
rnna,ARG,1956,530530.93750000000000000
rnna,ARG,1957,559220.00000000000000000
rnna,ARG,1958,591008.12500000000000000
rnna,ARG,1959,616087.12500000000000000
rnna,ARG,1960,664212.93750000000000000
rnna,ARG,1961,714515.56250000000000000
rnna,ARG,1962,752595.37500000000000000
rnna,ARG,1963,774720.56250000000000000
rnna,ARG,1964,812756.62500000000000000
rnna,ARG,1965,851048.25000000000000000
rnna,ARG,1966,883975.75000000000000000
rnna,ARG,1967,918022.81250000000000000
rnna,ARG,1968,957268.62500000000000000
rnna,ARG,1969,1013607.12500000000000000
rnna,ARG,1970,1069101.37500000000000000
rnna,ARG,1971,1129901.50000000000000000
rnna,ARG,1972,1188674.62500000000000000
rnna,ARG,1973,1236490.50000000000000000
rnna,ARG,1974,1285947.50000000000000000
rnna,ARG,1975,1333749.37500000000000000
rnna,ARG,1976,1390285.50000000000000000
rnna,ARG,1977,1467309.25000000000000000
rnna,ARG,1978,1522499.50000000000000000
rnna,ARG,1979,1583735.75000000000000000
rnna,ARG,1980,1648042.50000000000000000
rnna,ARG,1981,1690979.50000000000000000
rnna,ARG,1982,1712746.00000000000000000
rnna,ARG,1983,1735655.62500000000000000
rnna,ARG,1984,1755388.00000000000000000
rnna,ARG,1985,1764064.25000000000000000
rnna,ARG,1986,1781084.12500000000000000
rnna,ARG,1987,1808361.75000000000000000
rnna,ARG,1988,1832470.25000000000000000
rnna,ARG,1989,1838712.00000000000000000
rnna,ARG,1990,1835794.00000000000000000
rnna,ARG,1991,1850989.62500000000000000
rnna,ARG,1992,1889457.87500000000000000
rnna,ARG,1993,1940462.00000000000000000
rnna,ARG,1994,2002753.00000000000000000
rnna,ARG,1995,2044423.50000000000000000
rnna,ARG,1996,2093007.00000000000000000
rnna,ARG,1997,2158917.75000000000000000
rnna,ARG,1998,2229118.25000000000000000
rnna,ARG,1999,2276613.25000000000000000
rnna,ARG,2000,2313178.00000000000000000
rnna,ARG,2001,2330541.50000000000000000
rnna,ARG,2002,2310202.75000000000000000
rnna,ARG,2003,2315829.25000000000000000
rnna,ARG,2004,2353516.75000000000000000
rnna,ARG,2005,2406985.75000000000000000
rnna,ARG,2006,2475046.75000000000000000
rnna,ARG,2007,2567440.75000000000000000
rnna,ARG,2008,2665784.00000000000000000
