VariableCode,RegionCode,YearCode,AggValue
cgdpo,TZA,2019,132853.9063
cgdpo,UKR,2019,580797.3125
cgdpo,UGA,2019,92851.22656
cgdpo,USA,2019,20566034
cgdpo,URY,2019,71310.97656
cgdpo,UZB,2019,416046.5625
cgdpo,VCT,2019,1231.010498
cgdpo,VEN,2019,7162.511719
cgdpo,VGB,2019,1127.260986
cgdpo,VNM,2019,723142.6875
cgdpo,YEM,2019,51983.42969
cgdpo,ZAF,2019,735067.0625
cgdpo,ZMB,2019,56811.10547
cgdpo,ZWE,2019,41081.72266
