Summe von AggValue,Spaltenbeschriftungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeilenbeschriftungen,MAR,ABW,AGO,AIA,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,POL,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLE,SLV,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VNM,YEM,ZAF,ZMB,ZWE
1950,0.155202597,,,,,,0.292419672,,,0.062025875,0.076449439,,,0.047010437,,,,,,,,,,,0.068717733,0.080012046,,,,,,0.086123817,0.04490222,,,,,0.13868019,,0.054045796,,,0.086135641,,0.023085672,,0.041477207,,,0.06307102,,,0.021111181,0.6062693,0.042684633,,0.156628728,0.054616675,,0.054421935,,0.045725707,,,,,,,,,0.076791607,,0.069595963,,,,,0.044980213,0.064282641,,,0.084807299,0.044089723,0.04119252,,,0.051452026,,0.039455578,,,,,,,,,,0.05853764,,,0.040118285,,,,,,0.02535711,,,,,,,,,,0.070451148,,,,,0.102991611,0.058631737,0.038508207,0.054158427,,0.09543594,,0.075445861,0.108527556,0.049896989,0.082691036,,0.056936558,,,,,,,,,,,,0.101849526,,,,,,0.080572404,,,,,,,0.040855069,,,0.066079624,,0.038814772,,,0.256591827,,0.325491458,0.084753461,,,0.117508367,,,,0.053482007,,
1951,0.171006516,,,,,,0.264830142,,,0.07019572,0.088440754,,,0.06162744,,,,,,,,,,,0.075840361,0.09474989,,,,,,0.103061408,0.049124811,0.209900439,,,,0.179252103,,0.047002655,,,0.084832788,,0.024291104,,0.047367223,,,0.074256629,0.073111594,,0.021455245,0.697372973,0.047256302,,0.168712854,0.062932849,,0.069959894,,0.054953452,,,,,,,0.053684086,,0.084516138,,0.074002139,,,,,0.046063364,0.068251081,,,0.088957287,0.055976652,0.045996618,,,0.057583123,,0.047220957,,,,,,,,,,0.063793235,,,0.045931607,,,,,,0.030327715,,,,,,,,,,0.078086749,,,,,0.1147388,0.06769225,0.041783549,0.06762588,,0.107801653,,0.080928609,0.119292185,0.050865773,0.08702445,,0.06100408,0.20689562,,,,,,,,,,,0.115440294,,,,,,0.10098426,,,,,,,0.044977937,,,0.077898823,,0.043800011,0.066276163,,0.299650282,,0.372183323,0.093064383,,,0.141656339,,,,0.051136237,,
1952,0.201332301,,,,,,0.268224925,,,0.073229998,0.095735505,,,0.064790405,,,,,,,,,,,0.077652887,0.099380381,,,,,,0.115671985,0.049906939,0.215164572,0.119670138,,,0.173979431,,0.046462934,,,0.076439805,,0.0265505,,0.048750736,,,0.079242282,0.098615527,,0.021111228,0.648194671,0.047063205,,0.182322383,0.064773664,,0.08076179,,0.057746004,,,,,,,0.055118456,,0.085864738,,0.075322255,,,,,0.043087352,0.071095392,,,0.10389515,0.07156004,0.046052609,,,0.064168677,,0.054709271,,,,,,,,,,0.072000451,,,0.037765782,,,,,,0.032608707,,,,,,,,,,0.086502023,,,,,0.126275167,0.067236476,0.033022761,0.069691427,,0.116119452,,0.078228459,0.118555821,0.063858613,0.085127585,,0.060232822,0.237518027,,,,,,,,,,,0.114719078,,,,,,0.110544585,,,,,,,0.054964043,,,0.083620124,,0.046107925,0.073856264,,0.311031073,,0.409033924,0.095483527,,,0.144621581,,,,0.074526399,,
1953,0.221277952,,,,,,0.267305523,,,0.070324838,0.093688495,,,0.060018733,,,,,,,,,,,0.073456302,0.118296728,,,,,,0.112972483,0.047998589,0.281173378,0.120815694,,,0.140330508,,0.044352487,,,0.082879931,,0.02444396,,0.047523998,,,0.075918265,0.102640279,,0.023402894,0.612322986,0.049434423,,0.130330652,0.065212198,,0.076826997,,0.058466282,,,,,,,0.036301699,,0.084880248,,0.077555425,,,,,0.043165836,0.072396286,,,0.112975597,0.07508827,0.046437342,0.04871754,,0.066957019,,0.05520419,,,,0.064228654,,,,,,0.068694994,,,0.045052171,,,,,,0.03248588,,,,,,,,,,0.085348308,,,,,0.128029734,0.070291705,0.033656292,0.064471021,,0.113569275,,0.074316926,0.11702852,0.058192577,0.084017083,,0.060900819,0.170500815,,,,,,,,,,,0.119331516,,,,,,0.108580999,,,,,,,0.065894999,,,0.08524029,,0.046096835,0.051413253,,0.352570206,,0.488806754,0.095920525,,,0.144759297,,,,0.066819176,,
1954,0.216798723,,,,,,0.273749501,,,0.0718918,0.088357888,,,0.059329875,,,,,,,,,,,0.076123931,0.10438814,,,,,,0.114470102,0.047651332,0.263638884,0.122813039,,,0.148936689,,0.047347788,,,0.092042729,,0.026869252,,0.047660962,,,0.075283147,0.100114159,,0.023131905,0.638636768,0.055336703,,0.131905347,0.067423776,,0.074683808,,0.058184057,,,,,,,0.039320134,,0.086099036,,0.080999494,,,,,0.038497161,0.070114508,,,0.113148637,0.079900421,0.046683419,0.051529411,0.129202425,0.064434536,,0.052947648,,,,0.079996429,,,,,,0.060613964,,,0.046069525,,,,,,0.027529173,,,0.097877599,,,,,,,0.085916482,0.209330082,,,,0.130573019,0.070585586,0.041532274,0.0689542,,0.115329109,,0.072470911,0.109137498,0.057718571,0.075142838,,0.05796355,0.192835703,,,,,,,,,,,0.120207019,,,,,,0.10235665,,,,,,,0.054899842,,,0.087336943,,0.051260538,0.061287865,,0.337358087,,0.39989388,0.095666446,,,0.128769636,,,,0.059567597,,0.09949249
1955,0.211913303,,,,,,0.264863789,,,0.074969314,0.087901972,,,0.061069887,,,,,,,,,,,0.079245836,0.082414396,,,,,,0.114405878,0.049931824,0.263543576,0.124256916,,,0.148391008,,0.049887933,,,0.079577476,,0.031303409,,0.04837409,,,0.077489443,0.09528821,,0.023796629,0.712137282,0.057096768,,0.154695347,0.069508016,,0.078031622,,0.06139956,,0.032168709,,,,,0.042843901,,0.087244213,,0.082892492,,,,,0.038969241,0.072984487,0.088617913,,0.115190633,0.083615489,0.04839937,0.062736288,0.088354945,0.064086773,,0.056429002,,,,0.047501229,,,,,,0.06191444,,,0.051910747,,,,,,0.027983593,,,0.106630042,,,,,,,0.076271273,0.22492075,0.041578658,,,0.147046119,0.050358411,0.040447433,0.070417926,,0.117466517,,0.066686846,0.111356385,0.06451039,0.074177094,,0.060252454,0.180171117,,,,,,,,,,,0.122190803,,,,,,0.105494618,,,,,,,0.061261185,,,0.085446596,,0.057031967,0.071364723,,0.344909996,,0.313828826,0.097554252,,,0.137731969,,,,0.058011819,0.078288846,0.105268307
1956,0.214799583,,,,,,0.285600632,,,0.07768023,0.08986523,,,0.06377583,,,,,,,,,,,0.08305905,0.087641127,,,,,,0.12065319,0.05080178,0.239487723,0.125703081,,,0.156675711,,0.056658048,,,0.079799436,,0.035653837,,0.050076447,,,0.080909304,0.104080781,,0.023053989,0.767753959,0.063466907,,0.14831391,0.074038997,,0.080158725,,0.064291365,,0.03423617,,,,,0.045029204,,0.090402879,,0.083634555,,,,,0.041867815,0.075948119,0.093718112,,0.142152593,0.086641833,0.049415715,0.09370853,0.283136427,0.06989859,,0.057917845,,,,0.053740516,,,,,,0.063722193,,,0.047074508,,,,,,0.030050991,,,0.124499932,,,,,,,0.090381816,0.235542819,0.042208433,,,0.162471384,0.050326832,0.043167256,0.079085663,,0.120423995,,0.060687345,0.114616975,0.071377911,0.084597982,,0.059562724,0.14119789,,,,,,,,,,,0.125037193,,,,,,0.111304253,,,,,,,0.06345401,,,0.087536193,,0.060028572,0.052774098,,0.369498432,,0.307493061,0.103617899,,,0.145923868,,,,0.059617955,0.091081083,0.108149476
1957,0.232643828,,,,,,0.293575913,,,0.079361632,0.093776643,,,0.067475021,,,,,,,,,,,0.085270748,0.090123676,,,,,,0.1253407,0.051829714,0.219877571,0.125647306,,,0.168799624,,0.053124964,,,0.079791658,,0.03697497,,0.052204557,,,0.082654633,0.101907179,,0.023904232,0.785109937,0.067524321,,0.152906194,0.07071659,,0.086186245,,0.065688156,,0.034369309,,,,,0.044783618,,0.093630739,,0.084443994,,,,,0.042712059,0.080462418,0.09441404,,0.154224873,0.090842724,0.051198401,0.101572551,0.205215022,0.07649105,,0.059852,,,,0.074528843,,,,,,0.078375041,,,0.050846856,,,,,,0.031874128,,,0.112534076,,,,,,,0.092207059,0.245848477,0.041273642,,,0.176672265,0.050914377,0.046903238,0.079571731,,0.123403825,,0.065132417,0.115827203,0.091959566,0.08678478,,0.059032783,0.133543476,,,,,,,,,,,0.121830545,,,,,,0.115521677,,,,,,,0.059924055,,,0.087554477,,0.056583803,0.06126349,,0.366291583,,0.390472919,0.106630079,,,0.155066356,,,,0.057535958,0.090345182,0.112429261
1958,0.227813944,,,,,,0.303246856,,,0.079628207,0.092395052,,,0.069660723,,,,,,,,,,,0.079278849,0.091899842,,,,,,0.12257427,0.051731754,0.213032961,0.128250554,,,0.141619846,,0.039793666,,,0.079910092,,0.03673438,,0.053750202,,,0.084083289,0.107942805,,0.024108937,0.799193859,0.070052899,,0.1584699,0.061862808,,0.082825541,,0.067455441,,0.034270547,,,,,0.043860137,,0.096075162,,0.09238413,,,,,0.051711034,0.081659362,0.069482744,,0.152128398,0.093610838,0.050906815,0.093467698,0.216875359,0.06894622,,0.062287249,,,,0.074090093,,,,,,0.067020148,,,0.051306661,,,,,,0.033882879,,,0.115557171,,,,,,,0.106430061,0.246897459,0.042689126,,,0.175957605,0.050897256,0.042653292,0.078561418,,0.125914082,,0.063730761,0.117157772,0.077637278,0.087443002,,0.058604721,0.115009896,,,,,,,,,,,0.124456666,,,,,,0.115686454,,,,,,,0.055893283,,,0.091338515,,0.054141041,0.067625225,,0.35923937,,0.218349725,0.106122464,,,0.157255307,,,,0.061081268,0.081275493,0.117411956
1959,0.194251388,,,,,,0.28246069,,,0.081598125,0.096662112,,,0.068732969,0.073800184,0.206458405,0.0642801,,,,,,,,0.069550045,0.07909891,,,,,,0.1262068,0.05240041,0.229180843,0.133326501,,,0.142089143,,0.042544343,,,0.07942383,,0.03682299,,0.054337427,,,0.083048649,0.129551798,,0.023386555,0.621761978,0.061814614,,0.165913478,0.062483236,,0.071123287,,0.066794299,,0.039346751,0.070625797,,,,0.044960286,,0.087502658,,0.093008421,,,,,0.050919123,0.083013847,0.049108084,,0.167798072,0.094083257,0.050876718,0.100834846,0.174802214,0.072192222,,0.063955203,,,,0.08630421,,,,,,0.069811434,,,0.054906826,,,,,,0.035068113,,,0.116128229,,,,,,,0.113542214,0.233933955,0.037562907,,,0.168271244,0.050699629,0.043271139,0.079837754,,0.125802845,,0.0688833,0.116398759,0.072994918,0.089674205,,0.0603402,0.109778345,,,,,,,,,,,0.125054151,,,,,,0.115457483,,,,,,,0.053620443,,,0.096849501,,0.082488954,0.046538457,,0.378036857,,0.224547163,0.106820598,,,0.11053504,,,,0.068524718,0.089055322,0.115470506
1960,0.201347217,,,,,,0.271675259,,,0.087126367,0.097542226,,0.072939448,0.069496132,0.075250342,0.217346504,0.068469204,,,,,,,,0.071371317,0.052345406,0.092509978,,,0.053033892,0.064734705,0.125078663,0.055473406,0.216872662,0.135617197,0.193622962,0.089899011,0.156654164,0.293236673,0.044123977,0.022752654,0.129912809,0.08110828,,0.033074919,,0.055702925,,,0.083922751,0.106232025,0.027944062,0.024151707,0.82695657,0.047383431,,0.159963205,0.064417101,0.089879103,0.071689956,0.137016088,0.069809981,,0.041781843,0.070595764,0.182952628,0.236742571,,0.045989845,,0.091714598,0.073708676,0.092902668,,0.053306863,,0.039172389,0.036551561,0.08500015,0.050526261,,0.090422831,0.098848201,0.052238844,0.095423773,0.170352086,0.076097421,,0.064042404,,,,0.070949547,,,,,,0.070127055,0.082877338,,0.044963706,,,,0.110254452,,0.04169865,,0.122134946,0.119418673,,,,0.521635711,0.121091656,,0.10975261,0.197151229,0.039661102,0.098361067,0.019891413,0.176415369,0.045957819,0.049073946,0.087176546,0.20159027,0.136927187,,0.067571141,0.119862743,0.082608446,0.095944755,,0.062145881,0.116452426,,,0.210541144,,0.144884497,,,0.067864254,0.078847773,,0.11141365,,,,,,0.120003559,,0.035716806,0.048955977,,0.052532412,0.051759139,0.056629255,,,0.103062183,0.18043679,0.053285606,0.047586806,0.098979242,0.405493438,,0.3669734,0.107051544,,,0.160109416,,,,0.065745182,0.103299193,0.117724702
1961,0.201653123,,,,,,0.324749291,,,0.084035181,0.103666902,,0.087584682,0.071372502,0.075898059,0.185792729,0.073114492,,,,,,,,0.071473651,0.052328397,0.096564025,,,0.053526014,0.066294581,0.115611263,0.05993085,0.189968243,0.138723463,0.19509086,0.105247125,0.178574994,0.29782486,0.046247486,0.02303456,0.131100774,0.079768173,,0.035167038,,0.061949924,,,0.085928172,0.089054294,0.02859883,0.025215169,0.828195155,0.04786789,,0.163635433,0.066420466,0.087946258,0.074556224,0.138999104,0.070898376,,0.044108368,0.072140232,0.188444912,0.233784392,,0.050523512,,0.091840364,0.07438571,0.095817409,,0.056982487,,0.036482003,0.038733799,0.08604721,0.045651626,,0.081817351,0.108871803,0.0537889,0.105354793,0.174201638,0.083363645,,0.076773509,,,,0.038796898,,,,,,0.071370371,0.078318931,,0.047023404,,,,0.110723853,,0.041502755,,0.123093784,0.116791971,,,,0.530883253,0.122113273,,0.11162968,0.194870263,0.042189527,0.099571764,0.020645967,0.170687214,0.045174286,0.05145894,0.08942908,0.222250372,0.132259682,,0.068611272,0.122779027,0.089679033,0.099161051,,0.063959993,0.124503255,,,0.214140356,,0.157452479,,,0.069593281,0.079231292,0.674693763,0.109807678,,,,,,0.125068203,,0.035949249,0.044826683,,0.056314472,0.05158126,0.057926156,,,0.10350351,0.174362645,0.028771009,0.044383425,0.098152578,0.33458066,,0.440986842,0.107216619,,,0.167748734,,,,0.066190898,0.106189281,0.118809141
1962,0.20103918,,,,,,0.281171024,,,0.0898173,0.105630882,,0.084181257,0.073594324,0.078444079,0.18088527,0.073734172,,,,,,,,0.065490507,0.060058493,0.08837904,,,0.052857779,0.069487505,0.112238668,0.063873939,0.205335543,0.135827318,0.19975023,0.113688357,0.178831384,0.307342082,0.048620813,0.023452813,0.14562054,0.073116951,,0.036291443,,0.066325635,,,0.090180635,0.097621754,0.029939303,0.025490062,0.713278294,0.052766941,,0.158048525,0.069850862,0.087707281,0.079809368,0.138878688,0.072084576,,0.04181521,0.071826585,0.19835113,0.241294801,,0.060069866,,0.09381061,0.076639012,0.096505851,,0.056659076,,0.022881908,0.03929301,0.090685569,0.044981785,,0.096790306,0.079842769,0.056755163,0.110993497,0.166174307,0.081526406,,0.087319747,,,,0.047267277,,,,,,0.071282148,0.081163853,,0.057313401,,,,0.118609831,,0.042375751,,0.124371581,0.120609313,0.236466557,,,0.545530081,0.124258906,,0.114192031,0.200359121,0.043021444,0.10014756,0.020631609,0.176524892,0.044816501,0.051053483,0.093415007,0.218735054,0.130679965,,0.069169849,0.121448256,0.100191332,0.057789542,,0.064785562,0.134341896,,,0.216030255,,0.146938562,,,0.071869411,0.072854526,0.677591145,0.109211296,,,,,,0.130154923,,0.036175739,0.043672781,,0.056953192,0.053501986,0.059519809,,,0.106703818,0.185851842,0.030109772,0.04382677,0.096547045,0.351752043,,0.494818389,0.10807737,,,0.170142204,,,,0.069498263,0.10432177,0.132127225
1963,0.199724451,,,,,,0.283136189,,,0.093404092,0.110420361,,0.088023849,0.078095205,0.080737315,0.200137571,0.083403066,,,,,,,,0.074831158,0.07548926,0.099100202,,,0.054104149,0.069959164,0.114675276,0.069324523,0.113522895,0.138982177,0.203806683,0.09456265,0.25530377,0.307310551,0.047460042,0.02401771,0.144744232,0.074950315,,0.03768624,,0.068506151,,,0.093959458,0.108202621,0.029127046,0.027103348,0.674509764,0.058337756,,0.164400309,0.072957531,0.085257404,0.084934421,0.141427666,0.075563312,,0.042200405,0.071505912,0.200740188,0.237923011,,0.058199551,,0.093136854,0.080844373,0.094859831,,0.057896629,,0.044800185,0.041362997,0.092299141,0.043870471,,0.09965162,0.082888983,0.061245278,0.109239131,0.171889395,0.082931049,,0.06975507,,,,0.044087898,,,,,,0.068489715,0.081368975,,0.060894672,,,,0.123094611,,0.045597848,,0.125907823,0.125417396,0.257124215,,,0.550252199,0.126911998,,0.120182313,0.207355335,0.042191919,0.101973251,0.020249443,0.17806755,0.045495987,0.052638382,0.10081929,0.225277856,0.132522002,,0.069858566,0.11969877,0.103624307,0.059101019,,0.068329699,0.116858438,,,0.215251774,,0.168960109,,,0.072766945,0.081938855,0.653421998,0.110098526,,,,,,0.134875163,,0.036808904,0.044126514,,0.061148334,0.056530662,0.059035141,,,0.110930435,0.190964639,0.031687014,0.042986646,0.098951794,0.369048119,,0.425132066,0.108358353,,,0.172639504,,,,0.072045363,0.11084348,0.114184253
1964,0.199517876,,,,,,0.295433849,,,0.099353731,0.109924711,,0.092946775,0.082518384,0.079760812,0.221875012,0.081795178,,,,,,,,0.076081909,0.061863497,0.100063697,,,0.056026287,0.072881401,0.119976364,0.073016949,0.130217806,0.138804525,0.207641944,0.098174617,0.246958792,0.329630047,0.051525202,0.025193606,0.146045819,0.077038087,,0.032129135,,0.071314961,,,0.09594436,0.1110081,0.029903172,0.028301008,0.704931796,0.061923649,,0.175011113,0.077563681,0.090293579,0.089229479,0.144844279,0.077392325,,0.041785873,0.073077209,0.190896526,0.23700054,,0.067283355,,0.095961675,0.089845985,0.096581876,,0.062896125,,0.060740128,0.043363404,0.100104265,0.048065711,,0.108763911,0.092844702,0.066888183,0.111276187,0.168458864,0.086296424,,0.090280809,,,,0.038442183,,,,0.090567343,,0.068793401,0.082532793,,0.069536716,,,,0.124984607,,0.046123173,,0.142627254,0.119202167,0.232860044,,,0.565536201,0.129164249,,0.138265222,0.230236858,0.043518122,0.105286032,0.020568535,0.192918181,0.044452351,0.0595484,0.101169549,0.108119883,0.136910215,,0.082277283,0.121891282,0.113096759,0.061935458,,0.067501813,0.152084976,,,0.216672376,,0.19720988,,,0.07413806,0.076714225,0.662937582,0.111898579,,,,,,0.140922785,,0.038100991,0.041269667,,0.066380776,0.056308806,0.05881381,,,0.112865418,0.181144118,0.032586232,0.044571493,0.103711322,0.289170951,,0.640317738,0.109433599,,,0.139876381,,,,0.074557655,0.114856757,0.122202218
1965,0.199123114,,,,,,0.332331955,,,0.102973007,0.120661542,,0.054692041,0.086137556,0.081872046,0.141605437,0.077017501,,,,,,,,0.100066818,0.062236186,0.088228539,,,0.201085016,0.075734369,0.126316085,0.075459912,0.145643771,0.140865445,0.212856472,0.106286295,0.226892829,0.350332886,0.051630747,0.026308253,0.148775801,0.077207655,,0.039266326,,0.074512824,,,0.100255683,0.093908913,0.032037098,0.029422591,0.711911023,0.067011438,,0.182478219,0.081808865,0.091086991,0.093948685,0.156022608,0.080052547,,0.047359325,0.075197168,0.168647245,0.241458684,0.230150089,0.071039923,,0.098488323,0.091340914,0.098918818,,0.066099808,,0.033551041,0.046269976,0.105540685,0.047949322,,0.118471652,0.092192158,0.068213038,0.10914813,0.169955432,0.085853957,,0.0928405,,,,0.036445592,,,,0.112172402,,0.067653872,0.085177369,,0.071791656,,,,0.132430971,,0.048522744,,0.138486698,0.123965956,0.265593201,,,0.580086827,0.131541625,,0.147737354,0.238248318,0.042874087,0.106689855,0.02122476,0.172839612,0.04518811,0.060320381,0.106719576,0.134067222,0.14274615,,0.084282823,0.121620893,0.121157318,0.063722089,,0.068315692,0.136763602,,,0.217513308,,0.212724835,,,0.074752964,0.081247285,0.739825249,0.110586472,,,,,,0.148209184,,0.039592963,0.042609505,,0.070020564,0.056879077,0.059733521,,,0.114664391,0.191007838,0.034260318,0.044827349,0.104666576,0.318501562,,0.589398265,0.112006508,,,0.14260374,,,,0.078019686,0.108115867,0.123410009
1966,0.199469417,,,,,,0.327580124,,,0.11136999,0.124868967,,0.054316256,0.089911319,0.082458414,0.132837132,0.063484699,,,,,,,,0.113083571,0.072170578,0.110540539,,,0.094092548,0.07731618,0.134257004,0.078711487,0.137136415,0.142686069,0.216038272,0.097447753,0.114784807,0.343785226,0.050704181,0.026958248,0.145261079,0.07915771,,0.039516885,,0.075542808,,,0.104990035,0.107730672,0.031287685,0.034461282,0.727606416,0.071217276,,0.184635296,0.084679529,0.096571751,0.097403988,0.144398466,0.083766401,,0.049318653,0.075945467,0.191701367,0.260969281,0.240911305,0.072006091,,0.095692813,0.085929774,0.103502244,,0.063655153,,0.014151293,0.041477934,0.103833891,0.049010813,,0.133948222,0.078591913,0.069168217,0.120120905,0.168746293,0.090892963,,0.09449517,,,,0.039041869,,,,0.113395102,,0.070020206,0.089232795,,0.079277739,,,,0.182189748,,0.048155747,,0.145316198,0.126990512,0.382786393,,,0.599689722,0.137018666,,0.148442462,0.246266067,0.043020565,0.109641165,0.022667287,0.179072589,0.047227096,0.061896857,0.110968016,0.146265358,0.136158913,,0.08531145,0.123990893,0.127513334,0.066569716,,0.070589535,0.137841821,,,0.218901187,,0.167995393,,,0.101373717,0.076117218,0.787556648,0.109067969,,,,,,0.158122137,,0.040428296,0.04253887,,0.074857801,0.0556744,0.063782491,,,0.114941612,0.185682267,0.036954749,0.045783836,0.109618261,0.348506361,,0.661466897,0.115636595,,,0.163443223,,,,0.080912933,0.141123861,0.118916959
1967,0.19855617,,,,,,0.346462339,,,0.114428595,0.125064105,,0.053718962,0.093962736,0.082896389,0.148326352,0.075036295,,,,,,,,0.105864525,0.073986605,0.107021123,,,0.091471344,0.098007917,0.139298886,0.080490619,0.139001176,0.141868785,0.218923092,0.122686669,0.224488795,0.277171493,0.047111314,0.027177254,0.15040496,0.082329914,,0.042116903,,0.074838527,,,0.10796465,0.1009342,0.031825267,0.037878089,0.723188818,0.074961305,,0.176796168,0.082998797,0.096285276,0.100466229,0.185599849,0.084052265,,0.047253162,0.079040974,0.227895051,0.245253429,0.247004598,0.07174959,,0.098314688,0.079916082,0.105868571,,0.064330533,,0.042575389,0.038408712,0.102129564,0.049908061,,0.133990705,0.071723104,0.071184941,0.120140158,0.174290031,0.097318538,,0.102952302,,,,0.044710632,,,,0.117108569,,0.0733613,0.081216812,,0.073099226,,,,0.187622398,,0.052593,,0.166353792,0.128135756,0.359969974,,,0.614460826,0.140489563,,0.163916796,0.243057668,0.043191817,0.111689799,0.021580935,0.170979664,0.046804305,0.062644951,0.108784348,0.123824582,0.14714548,,0.098031729,0.125968978,0.126826227,0.068788141,,0.081305742,0.128611043,,,0.223288521,,0.20180741,,,0.14898479,0.07363826,0.902881384,0.116823003,,,,,,0.164862022,,0.040800311,0.047302846,,0.077889986,0.057609919,0.062855117,,,0.120659158,0.191230312,0.039858293,0.047338355,0.114378199,0.36528492,,0.600731611,0.119211458,,,0.163872033,,,,0.083754145,0.143814817,0.119586587
1968,0.287448585,,,,,,0.360531777,,,0.121659167,0.125808433,,0.055898346,0.096177019,0.084816605,0.148200154,0.076035373,,,,,,,,0.101227187,0.07708735,0.096485563,,,0.079224907,0.078475125,0.141390473,0.081939608,0.125332922,0.144362181,0.22766377,0.131320238,0.201117113,0.292582154,0.048095956,0.027261784,0.151052296,0.086987503,,0.038406797,,0.078173213,,,0.104092926,0.103363194,0.035727981,0.041310206,0.714625657,0.069711618,,0.181442648,0.075242594,0.089846164,0.104200199,0.263161778,0.076184146,,0.047041938,0.08055383,0.192084491,0.252319604,0.230003521,0.075698331,,0.098770037,0.070754282,0.107822068,,0.056870967,,0.04073992,0.0395374,0.096216828,0.051025197,,0.119254999,0.12648651,0.07297115,0.109594718,0.14645873,0.099994123,,0.081259601,,,,0.050088722,,,,0.092518568,,0.064332962,0.09356118,,0.08095137,,,,0.183939636,,0.049221072,,0.201176047,0.113091052,0.312696278,,,0.631339967,0.140702322,,0.143685028,0.196949691,0.043297861,0.1129103,0.021814171,0.176400617,0.048031967,0.063555621,0.10762386,0.120932281,0.137107104,,0.101790383,0.126831561,0.123998299,0.073462091,,0.082790449,0.137080267,,,0.227398261,,0.204027817,,,0.13185671,0.074139245,0.747881651,0.121893972,,,,,,0.168329969,,0.036810108,0.047289949,,0.078346916,0.058814414,0.064673312,,,0.117512323,0.191546813,0.041651566,0.049167491,0.112428099,0.3637155,,0.497563928,0.12483608,,,0.164516568,,,,0.089549124,0.161327153,0.12407805
1969,0.197023913,,,,,,0.387069941,,,0.126872167,0.127894938,,0.058830928,0.100935638,0.083742909,0.148393989,0.082370386,,,,,,,,0.108944207,0.071906,0.1089513,,,0.191137806,0.075948633,0.147808433,0.08557383,0.128203705,0.14322044,0.220684931,0.116203792,0.195847303,0.296927452,0.04923344,0.026942868,0.156614587,0.092653506,,0.04201537,,0.084627606,,,0.111603975,0.107586183,0.037193611,0.047002971,0.74965477,0.074215539,,0.168856278,0.079337187,0.09831015,0.107072376,0.261739582,0.080040596,,0.051110402,0.085418016,0.176480487,0.25606516,0.197837085,0.079864278,,0.103523321,0.077330276,0.115297683,,0.062472261,,0.056808539,0.042625196,0.106666684,0.055020101,,0.099625535,0.111954853,0.077962153,0.111212373,0.133418113,0.103208669,,0.082890689,,,,0.067968301,,,,0.080867745,,0.069632426,0.095299095,,0.08631999,,,,0.183277443,,0.059874754,,0.19878976,0.118908532,0.309048772,,,0.642107487,0.131803706,,0.142274618,0.199952647,0.04339961,0.114468977,0.021798866,0.192343667,0.048036404,0.082453981,0.117547981,0.132187083,0.134360373,,0.108306266,0.12857686,0.131910458,0.07603132,,0.085748062,0.138492242,,,0.230168879,,0.201739773,,,0.140746549,0.086649075,0.741267741,0.128973812,,,,,,0.171705917,,0.037997056,0.049162608,,0.077382505,0.062167998,0.062522374,,,0.131681085,0.198069975,0.043835409,0.051872227,0.11531277,0.36826551,,0.5334391,0.132776439,,,0.172696009,,,,0.092025295,0.152821735,0.130381405
