VariableCode,RegionCode,YearCode,AggValue
pl_n,ARG,1957,0.293575913
pl_n,ARG,1958,0.303246856
pl_n,ARG,1959,0.28246069
pl_n,ARG,1960,0.271675259
pl_n,ARG,1961,0.324749291
pl_n,ARG,1962,0.281171024
pl_n,ARG,1963,0.283136189
pl_n,ARG,1964,0.295433849
pl_n,ARG,1965,0.332331955
pl_n,ARG,1966,0.327580124
pl_n,ARG,1967,0.346462339
pl_n,ARG,1968,0.360531777
pl_n,ARG,1969,0.387069941
pl_n,ARG,1970,0.395507872
pl_n,ARG,1971,0.441090673
pl_n,ARG,1972,0.405576169
pl_n,ARG,1973,0.43783322
pl_n,ARG,1974,0.511158049
pl_n,ARG,1975,0.738599658
pl_n,ARG,1976,0.715358913
pl_n,ARG,1977,0.676056206
pl_n,ARG,1978,0.736065328
pl_n,ARG,1979,0.767976165
pl_n,ARG,1980,0.815223455
pl_n,ARG,1981,0.882002413
pl_n,ARG,1982,1.057546616
pl_n,ARG,1983,1.055793166
pl_n,ARG,1984,1.055022717
pl_n,ARG,1985,0.967411101
pl_n,ARG,1986,0.954153061
pl_n,ARG,1987,0.878768921
pl_n,ARG,1988,0.898315907
pl_n,ARG,1989,0.50151211
pl_n,ARG,1990,0.84755224
pl_n,ARG,1991,0.766410649
pl_n,ARG,1992,0.658720732
pl_n,ARG,1993,0.557953537
pl_n,ARG,1994,0.470615983
pl_n,ARG,1995,0.434807777
pl_n,ARG,1996,0.403288245
pl_n,ARG,1997,0.397533476
pl_n,ARG,1998,0.401623309
pl_n,ARG,1999,0.410636336
pl_n,ARG,2000,0.413662702
pl_n,ARG,2001,0.420637965
pl_n,ARG,2002,0.204198837
pl_n,ARG,2003,0.246421009
pl_n,ARG,2004,0.281814456
pl_n,ARG,2005,0.32919243
pl_n,ARG,2006,0.353537887
pl_n,ARG,2007,0.37642476
pl_n,ARG,2008,0.409532785
pl_n,ARG,2009,0.371893317
pl_n,ARG,2010,0.382789522
pl_n,ARG,2011,0.422548771
pl_n,ARG,2012,0.467972219
pl_n,ARG,2013,0.511747718
pl_n,ARG,2014,0.497916698
pl_n,ARG,2015,0.541799784
pl_n,ARG,2016,0.467809409
pl_n,ARG,2017,0.512517452
pl_n,ARG,2018,0.41290468
pl_n,ARG,2019,0.377945632
pl_n,ARM,1990,0.132183164
pl_n,ARM,1991,0.137121409
pl_n,ARM,1992,0.139892578
pl_n,ARM,1993,0.142790392
pl_n,ARM,1994,0.145670041
pl_n,ARM,1995,0.148775548
pl_n,ARM,1996,0.185517654
pl_n,ARM,1997,0.170577154
pl_n,ARM,1998,0.180537984
pl_n,ARM,1999,0.185763791
pl_n,ARM,2000,0.196932971
pl_n,ARM,2001,0.211070046
pl_n,ARM,2002,0.224322438
pl_n,ARM,2003,0.239137739
pl_n,ARM,2004,0.278552949
pl_n,ARM,2005,0.383242071
pl_n,ARM,2006,0.466548651
pl_n,ARM,2007,0.627572179
pl_n,ARM,2008,0.809750557
pl_n,ARM,2009,0.774815917
pl_n,ARM,2010,0.813439608
pl_n,ARM,2011,0.799294889
pl_n,ARM,2012,0.681198418
pl_n,ARM,2013,0.648425102
pl_n,ARM,2014,0.473620534
pl_n,ARM,2015,0.522623837
pl_n,ARM,2016,0.466763675
pl_n,ARM,2017,0.442477137
pl_n,ARM,2018,0.434943646
pl_n,ARM,2019,0.432371885
pl_n,ATG,1970,0.169405669
pl_n,ATG,1971,0.190251067
pl_n,ATG,1972,0.238320842
pl_n,ATG,1973,0.302916706
pl_n,ATG,1974,0.30831188
pl_n,ATG,1975,0.328710675
pl_n,ATG,1976,0.315316111
pl_n,ATG,1977,0.318886817
pl_n,ATG,1978,0.353712112
pl_n,ATG,1979,0.393849671
pl_n,ATG,1980,0.443510413
pl_n,ATG,1981,0.626508474
pl_n,ATG,1982,0.953904092
pl_n,ATG,1983,0.578899026
pl_n,ATG,1984,0.591995597
pl_n,ATG,1985,0.669393241
pl_n,ATG,1986,0.782665551
pl_n,ATG,1987,0.854629576
pl_n,ATG,1988,0.964026213
pl_n,ATG,1989,1.013098359
pl_n,ATG,1990,1.028760195
pl_n,ATG,1991,1.062132716
pl_n,ATG,1992,1.095422268
pl_n,ATG,1993,1.121415615
pl_n,ATG,1994,1.163703203
pl_n,ATG,1995,1.192593217
pl_n,ATG,1996,1.227306128
pl_n,ATG,1997,1.250827432
pl_n,ATG,1998,1.260665894
pl_n,ATG,1999,1.231574178
pl_n,ATG,2000,1.181225538
pl_n,ATG,2001,1.132317543
pl_n,ATG,2002,1.059635043
pl_n,ATG,2003,0.96494627
pl_n,ATG,2004,0.881264687
pl_n,ATG,2005,0.804161787
pl_n,ATG,2006,0.690951526
pl_n,ATG,2007,0.603809059
pl_n,ATG,2008,0.522038937
pl_n,ATG,2009,0.44154188
pl_n,ATG,2010,0.388302654
pl_n,ATG,2011,0.372225016
pl_n,ATG,2012,0.412481636
pl_n,ATG,2013,0.439439386
pl_n,ATG,2014,0.486983597
pl_n,ATG,2015,0.538126707
pl_n,ATG,2016,0.59317714
pl_n,ATG,2017,0.65073508
pl_n,ATG,2018,0.66868335
pl_n,ATG,2019,0.672265649
pl_n,AUS,1950,0.062025875
pl_n,AUS,1951,0.07019572
pl_n,AUS,1952,0.073229998
pl_n,AUS,1953,0.070324838
pl_n,AUS,1954,0.0718918
pl_n,AUS,1955,0.074969314
pl_n,AUS,1956,0.07768023
pl_n,AUS,1957,0.079361632
pl_n,AUS,1958,0.079628207
pl_n,AUS,1959,0.081598125
pl_n,AUS,1960,0.087126367
pl_n,AUS,1961,0.084035181
pl_n,AUS,1962,0.0898173
pl_n,AUS,1963,0.093404092
pl_n,AUS,1964,0.099353731
pl_n,AUS,1965,0.102973007
pl_n,AUS,1966,0.11136999
pl_n,AUS,1967,0.114428595
pl_n,AUS,1968,0.121659167
pl_n,AUS,1969,0.126872167
pl_n,AUS,1970,0.131315306
