Row,All_impact_calib_m,All_impact_calib_ci,N_calib_m,N_calib_ci,W_calib_m,W_calib_ci,HS_calib_m,HS_calib_ci,All_impact_expert_m,All_impact_expert_ci,N_expert_m,N_expert_ci,W_expert_m,W_expert_ci,HS_expert_m,HS_expert_ci
"Italy",0.106368495465954,0.00718653844282653,0.0610817437791188,0.000208299751925185,0.064645877196267,0.000425541854997912,0.193377865422475,0.000689794205354002,0.803375034683554,0.0528217098015444,0.460631720369092,0.00105789613205093,0.567055126166091,0.0173478658650857,1.38243825751548,0.00350327167944606
"Poland",0.74968876174843,0.0457778528728012,0.430661517211651,0.00128216491851892,0.455168968659159,0.00261843578292457,1.36323579937448,0.00424207339260914,5.68228542820361,0.334102195778883,3.25926060434071,0.00668483447110207,4.0095728548514,0.109434787896373,9.77802282541873,0.0221169352197028
"South Africa",0.39422544349114,0.0240381190073043,0.226466024259116,0.000673189964468367,0.239346521993097,0.0013747738407349,0.716863784221206,0.00222725240710604,2.92467327644041,0.171775323500255,1.67755671407971,0.00343712344033445,2.06372114944167,0.0562665311450795,5.03274196579984,0.0113717403111484
"Mexico",0.139065975191061,0.0088942403930994,0.0798719958811643,0.000254928329544542,0.0844773004708013,0.000520725492169534,0.252848629221219,0.00084394860344093,1.02484804598258,0.0637748079411436,0.587723132641237,0.00127711123657331,0.72328367051073,0.0209299953933573,1.76353733479576,0.00422791867216327
"Iran",0.0856125758126601,0.00632090502352851,0.0491514826120424,0.000185935220499392,0.0520646066464662,0.000379891193557953,0.155621638179472,0.000615951080769725,0.628864858658378,0.0451827479250324,0.360492631549885,0.000905526307681617,0.443964510490483,0.0148581548948078,1.08213743393477,0.00299975392711428
"Australia",0.172579080359107,0.010630220685626,0.0991344154451274,0.000299480320184247,0.104792956093426,0.000611634822811872,0.313809869538768,0.00099099819595178,1.32402637534087,0.0787593681775059,0.75940438180122,0.00157614816609782,0.934305794497853,0.0258101005819832,2.27836894972355,0.00521556804866073
"South Korea",0.229318912013438,0.0177144989758666,0.13164238538167,0.000524936569343157,0.139497163301034,0.00107257609633172,0.416817187357611,0.00173927162625592,1.82229728193143,0.137129632767219,1.04452179388796,0.00274909350408746,1.28661652068105,0.045121820869102,3.13575353122528,0.00910856779432737
"Brazil",0.098901347001522,0.00651375972632388,0.0567986522565343,0.000188539336004452,0.060093451912676,0.000385147042454493,0.179811936835356,0.000624319180167973,0.733207729858614,0.0471710818968408,0.420438701025132,0.000945006213730153,0.517500036755576,0.0154939094681646,1.26168445179513,0.00312924356854486
"Saudi Arabia",0.0707697505324551,0.0071817251057752,0.0406071550644007,0.000217800261512,0.043105803064593,0.000445066084078205,0.128596293468372,0.000722002970545058,0.499821777539847,0.0491314506382166,0.286374292191862,0.000986264475154175,0.353046472190609,0.0162007881543504,0.860044568237071,0.00326944456292649
"Spain",0.123697231344292,0.0080568127699321,0.0710420169486576,0.000232615138020957,0.0751503031481678,0.000475169836455347,0.224899373936049,0.000770220046728791,0.893438977923935,0.0568643408356239,0.512342602964736,0.00113916284304607,0.630571432755542,0.0186747982324248,1.53740289805153,0.00377192157684767
"Indonesia",0.185190074285427,0.0116406000427398,0.106373020231284,0.000330420689615292,0.112467157115322,0.000674845568460917,0.336730045509675,0.00109357136685536,1.47877665450058,0.0901019914519651,0.848122089744488,0.00180407081300834,1.04356467088072,0.0295503928052992,2.54464320287654,0.00597081310853269
"Kazakhstan",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Turkey",0.0868715864201192,0.00576718195465002,0.0498887725328418,0.000167193852254664,0.0527876428812947,0.00034155242786969,0.157938343846221,0.000553664132772713,0.638120361256778,0.0413848061241189,0.365903584437745,0.000829056328626057,0.45039571219252,0.0135942771753196,1.09806178714007,0.00274542841748339
"Netherlands",0.174330140122192,0.0108159775092195,0.100137660559762,0.000306151203208772,0.10586401899237,0.00062527828245432,0.316988740814445,0.00101319383314544,1.31054606618506,0.0787454026002469,0.751653709115804,0.00157627083983161,0.924820681524511,0.0258172843883015,2.25516380791486,0.00521659845705485
"Czech Republic",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Taiwan",0.355387583037905,0.0245146615633471,0.20406916428976,0.000714391726557265,0.216020803795352,0.00145948609111754,0.646072781028604,0.00236603065627862,2.40597096227265,0.161791808500741,1.37944441668949,0.00324141931358655,1.69832047518666,0.053164455938122,4.14014799494181,0.0107354231308901
"Belgium",0.320822450439427,0.0191293056209683,0.184332695121507,0.000523770690257641,0.194682315295009,0.00106933225961775,0.583452340901765,0.00173179416643846,2.39446883046228,0.136104419960361,1.37370418161621,0.00272210932907295,1.68933924379331,0.0445062755890504,4.12036306597733,0.0090003758212919
"Romania",0.828581547680153,0.0543035963449514,0.475851834221503,0.00156483846438483,0.503451268741747,0.00319663357595175,1.50644154007721,0.00518122401153572,5.9743972441126,0.380947600809512,3.42585210564777,0.00762876914552433,4.21668187181858,0.125062125375833,10.2806577548715,0.0252590684437145
"Argentina",0.180898585548927,0.0111055660029427,0.103915472563426,0.000312499068897157,0.109838634117844,0.000638203759369793,0.328941649965512,0.00103403594375603,1.36805836812807,0.0811101585699172,0.784677267206457,0.00162331513618268,0.965365927090072,0.0265799134852737,2.35413191008767,0.00537142784066509
"Venezuela",3.72300546263769,0.22234998631395,2.1392362245277,0.00603017014661002,2.25880582513244,0.0123098724481374,6.77097433825294,0.0199325010270188,28.4147468473468,1.60937331681724,16.3026177282814,0.0321780579704126,20.0458906730572,0.525831697825278,48.8957321407018,0.106363362550108
"Thailand",0.120303841737248,0.00927843563140375,0.0690627091979692,0.000274810864513732,0.0731782244825498,0.000561510041735272,0.218670591531224,0.000910526780649856,0.856803123243875,0.0644206875389296,0.491118971549549,0.00129136912074905,0.604929774882036,0.0211956900725107,1.47436062330004,0.00427867424465497
"Uzbekistan",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Egypt",1.08233961036795,0.0667658844986107,0.621766285359582,0.00186107243658534,0.657098701585247,0.00380062672456707,1.96815384415902,0.0061566745063565,8.11424467225659,0.480430357629742,4.6542693487534,0.00960903621293872,5.72546905051666,0.157278923728344,13.9629956174997,0.0317879665078492
"Malaysia",0.169212748751813,0.0138025425050155,0.0971256399120358,0.000407555065927583,0.102969993733298,0.000832730672336448,0.307542612610104,0.00135024251048715,1.28002728865893,0.100591622732345,0.733607347788121,0.00201605263609833,0.903827252201342,0.0330866071690052,2.20264726598731,0.00667924459838104
"North Korea",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Pakistan",0.254048358225877,0.0165440167584502,0.145907327867678,0.000469738673440632,0.154336867602709,0.000959499792882884,0.461900879207245,0.00155475208095302,1.82347128229413,0.114317625900017,1.04567064487271,0.00228729197113579,1.28689260013878,0.0374748184032766,3.13785060187091,0.00757053262364603
"Belarus",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"United Arab Emirates",0.0562750070466503,0.00685428893123317,0.0322808484294326,0.000207721012106586,0.0343047201359504,0.000424475103842668,0.102239452574568,0.000688586477447265,0.449823453328516,0.0521546067519813,0.257663586996361,0.00104679898072877,0.317808533398012,0.0171953556621083,0.773998239591173,0.00347009489037896
"Algeria",0.0513591185353856,0.00394965996360995,0.0294882246894369,0.000117835558148751,0.0312274970553537,0.000240758267225227,0.0933616338613661,0.000390470610469354,0.397188121796516,0.0302575032214247,0.227705745926453,0.000607087091265384,0.280406300041219,0.00996527479265737,0.683452319421875,0.00201169893755854
"Hungary",0.399969108582458,0.0245695114736688,0.229760938074334,0.000687476728108017,0.24284691202424,0.00140398045150683,0.727299475648798,0.00227448274125351,2.94968565645162,0.174187225522035,1.69186406294017,0.00348460449100299,2.08138055440684,0.0570445460294003,5.07581235200786,0.0115286415537189
"Iraq",0.467547947297058,0.0338425135713928,0.26844769492565,0.000987292936462104,0.284272172472542,0.00201711660468651,0.849923974492981,0.0032700129378665,3.490601206593,0.24516537005497,2.00111141111895,0.00491072049659321,2.46410259690565,0.0805543210333994,6.00658961175441,0.0162647973717397
"Sweden",0.154209772938583,0.00951606899432261,0.0885833378438692,0.000267550440539765,0.0936363741993726,0.000546424962108664,0.280409606772508,0.000885302505635073,1.17120051973878,0.0697070705388962,0.67175465728648,0.00139469989035567,0.826451780593126,0.0228376315926716,2.01539512133672,0.00461494776480222
"Greece",0.0738999756820423,0.00521007583791779,0.0424323201361415,0.000152455193876227,0.0449262929849943,0.000311474416323212,0.134341313924991,0.000504977996268765,0.514498375418091,0.0353886800283478,0.294968193221834,0.000709087485734296,0.363189114901868,0.0116323796059995,0.885337818130571,0.00234871353753988
"Austria",0.198619665249694,0.0121204827988786,0.11409872004961,0.00033976262172977,0.120588139730426,0.000693853883640449,0.361172135969046,0.00112413182172126,1.46796065633957,0.0863628080527573,0.842005340898788,0.00172826392899285,1.03583366566028,0.0282927752862258,2.52604296245965,0.00571809950436246
"Nigeria",0.0199033362338385,0.00184341381520346,0.0114230540701978,5.59142260926846e-05,0.0121152594267695,0.00011425551016852,0.0361716952045483,0.00018535224317377,0.15550175340107,0.0141455897509589,0.0891145252940187,0.000284009733322577,0.109818070944426,0.0046650120242723,0.267572663964766,0.000941474913151147
"Bulgaria",1.09174572954333,0.0750869852699864,0.626908992208866,0.00217182735869575,0.663576850238362,0.00443697199613159,1.98475134618276,0.00719186172345551,8.45151011397155,0.56339016116679,4.84565406989498,0.0112799895978816,5.96551628393469,0.184970946073513,14.543359988085,0.0373529346635998
"Denmark",0.220156331015971,0.0136204832293477,0.126464305169841,0.000383255714235566,0.133682045204602,0.000782742294280128,0.400322642673471,0.0012681941744854,1.62588389379676,0.0970479648343223,0.932534937463514,0.00194174320724184,1.14730411344127,0.0317968217642569,2.7978126304855,0.00642523342067416
"Viet Nam",0.35472306515581,0.0283711089342459,0.203628109978426,0.000824882224480492,0.215790301992132,0.0016853691611408,0.644750783496872,0.00273197306121123,2.86443614621406,0.219005971611695,1.64180866991182,0.00438425583677068,2.02232432059446,0.0719184172197948,4.92917544813589,0.0145204593868647
