"1-Y","2-E","3-R1","4-R2","5-R3","6-R4","7-C","8-CCA","9-F","10-Fex","11-TF","12-TMF","13-TMS","14-TDF","15-TDS","16-TM","17-TD","18-α","19-αcheck","20-atmosGt"
1849,0.23410471558643237,2.0164916428177224,1.4379630879824963,0.3749891539550123,0.047092594353146104,281.8765364791084,11.458002241689222,0.07412026994205706,0.02043512,0.09455538994205706,0.04181937709259729,0.0029892214510050955,-0.0010493521443753328,0.007001511076747399,0.04480859854360238,0.005952158932372067,0.17170416517584142,0.17170111716906364,597.5782573357098
1850,0.238327178472686,2.0673508535267273,1.4691686328500744,0.3813322417183918,0.048052241609767725,281.965903969705,11.764845158667665,0.07581695114729273,0.01963355,0.09545050114729273,0.04267171539814157,0.0031012967877696584,-0.0010707394315813503,0.007264019801727757,0.045773012185911226,0.006193280370146407,0.1719015308014705,0.17189837960945303,597.7677164157745
1851,0.23529087295612303,2.1191273230420964,1.5008841161372326,0.38792653495890395,0.04895465966158762,282.0568926337998,12.077202809148735,0.07754385866106375,0.02081911,0.09836296866106375,0.04354241617899042,0.0032154353323783132,-0.0010925874789463302,0.007531361080204338,0.046757851511368735,0.006438773601258008,0.17210290796212474,0.17209964938558983,597.9606123836556
1852,0.26075635863563146,2.1702437165947477,1.5314775760959751,0.3926858073302457,0.04787586073084083,282.1422829607518,12.394991966677487,0.07916400661531976,0.01618277,0.09534677661531976,0.044201007306836876,0.003329103367828716,-0.0011091131677613982,0.007797600307482235,0.047530110674665595,0.006688487139720837,0.17228877566145376,0.172285425335346,598.1416398767939
1853,0.261391594794179,2.226893476778943,1.5673489289882945,0.4039470933456216,0.055359300701194665,282.25354879981404,12.711911868173074,0.08127436638630128,0.01055566,0.09183002638630128,0.04436369468072479,0.0034381566711116666,-0.0011131953984525457,0.008053030667328856,0.047801851351836455,0.00693983526887631,0.1724325646320579,0.17242915881602347,598.3775234556058
1854,0.26552872366521113,2.2836809557516253,1.6028539064771803,0.41365247361268037,0.0529886315442216,282.3531759673857,13.054852453884797,0.0831632716881496,0.00922609,0.0923893616881496,0.04434156630539428,0.003544920022632066,-0.001112640142498991,0.008303097382195168,0.04788648632802634,0.007190457239696178,0.1725707265934341,0.17256726944044337,598.5887330508577
1855,0.2651686076402686,2.3413671140996746,1.638782395096356,0.4230383719002972,0.05501254096285615,282.4582004220592,13.39512150414729,0.08515378666116782,0.00783604,0.09298982666116783,0.04438631980999844,0.003652056246754984,-0.0011137631191975843,0.008554037458804509,0.04803837605675342,0.007440274339606924,0.1727136050895681,0.17271009311133895,598.8113848947655
1856,0.2698251511510872,2.39897469618392,1.674122256626192,0.4308896020290421,0.05427331542693024,282.55825987026606,13.74515292214608,0.08704951216265465,0.00742165,0.09447116216265465,0.044534165511738874,0.003760159196573863,-0.0011174729354345525,0.008807241850982096,0.048294324708312734,0.007689768915547544,0.1728690606909134,0.17286548404644547,599.0235109249641
1857,0.27264243692179685,2.457593824119834,1.7100084832510678,0.43887317517485314,0.05588078820043104,282.66235627074616,14.096497873568566,0.0890210093754588,0.00668489,0.0957058993754588,0.04479353434103647,0.003869634258689147,-0.0011239811442154944,0.009063660076460188,0.04866316859972562,0.007939678932244693,0.17303462767964276,0.1730309778668697,599.2441952939819
1858,0.2755404309851485,2.516824822761145,1.7460234316526402,0.4464549338236794,0.056178042311674815,282.76548123054914,14.455874925060451,0.09097339254502103,0.00731801,0.09829140254502103,0.045202132006741634,0.003981189588388901,-0.0011342338755210108,0.009324950813652113,0.04918332159513054,0.008190716938131101,0.17321613890807344,0.17321240146679484,599.4628202087642
