,,,,,,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
8,Canada,CAN,andisshare,mean,percent,0.470401992,0.532669398,0.47054007,0.654791207,0.452193795,0.36851396,0.533708619,0.591871941,0.522374776,0.58135323,0.641834883,0.582389816,0.667848187,0.638715126,0.627060973,0.651251193,0.885218201,0.951900165,0.974009893,1.242323487,1.295066136,1.3550813,1.434194691,1.521429747,1.562858448,1.481686306,1.61766944,1.734172711,1.74300747,1.856416551,1.687598564,2.1876834,2.025755152,2.056884171,2.118633691,2.180974605,1.883910571,1.880499785,2.011176487,2.295738288,2.48899115,2.470009964,2.665633756,2.54879443,2.98076208,2.991102907,2.709764319,2.956934871,3.078884067,3.307294182,3.577149778,3.622620337,3.569615549,3.351793967,3.108297274,2.978461886,2.966592624,3.12764266,3.691797018,2.724977031,2.739382222,2.73654083,2.761937397,2.804618984,3.212348588,3.471992512,3.268595297,3.409201777,3.626776599
9,France,FRA,andisshare,mean,percent,0.170979084,0.220986385,0.233206231,0.181421461,0.182442611,0.178264929,0.184959067,0.184562024,0.203062576,0.144466175,0.176494221,0.172578413,0.189046013,0.190568813,0.228700175,0.221865507,0.228757004,0.256552649,0.235177749,0.283633109,0.316523444,0.351786774,0.36625597,0.458825081,0.577637774,0.501648679,0.667054873,0.672032471,0.751677079,0.827154268,0.859709009,0.827282878,0.910997765,0.937971402,0.911125246,0.88255509,0.829877004,0.747945711,0.729505637,0.791627055,0.893167165,1.021950093,1.164024313,1.075667636,1.108916467,1.183252599,1.275507801,1.2066026,1.220726191,1.182054864,1.237438005,1.342627655,1.32133812,1.295606418,1.31849958,1.30060295,1.224038312,1.246095468,1.43766449,1.254949102,1.295578596,1.260967096,1.292978072,1.316546737,1.210854805,1.210601312,1.16475089,1.184773264,1.108235114
10,Ukraine,UKR,andisshare,mean,percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.779891013,3.155261087,5.747036808,11.54251762,13.25290049,17.85323922,11.15289208,8.906897127,7.937228944,5.41901002,5.069480466,5.925427495,4.29706774,3.803170843,4.517537229,3.452141427,2.826596376,3.630385059,13.01601272,8.95531262,8.073325905,8.438736698,9.614002648,13.6977023,11.68319511,6.701095384,6.265038794,5.370789797,5.187370964
11,Italy,ITA,andisshare,mean,percent,0.026819295,0.038657487,0.033483434,0.036984233,0.032817082,0.038696757,0.042502424,0.046500882,0.043135747,0.038121577,0.041963242,0.052316387,0.064993973,0.110436845,0.152203404,0.16103849,0.161751428,0.191712667,0.188435192,0.101251567,0.169421972,0.179302984,0.181516543,0.233208326,0.338293467,0.306996961,0.380028505,0.394112322,0.399919146,0.432929936,0.513237197,0.564307853,0.585578866,0.553199213,0.612129911,0.643538361,0.636471302,0.644710334,0.682927605,0.731812901,0.832726446,0.90856896,1.18837591,1.144999902,1.071986929,1.179382762,1.187059321,1.197600714,1.220542283,1.152445461,1.232123644,1.21612494,1.269883609,1.28434483,1.312445022,1.288093885,1.305196873,1.42554671,1.640886734,1.297120352,1.429113044,1.673703366,1.667351632,1.527106575,1.420333476,1.41767071,1.387898537,1.36149569,1.353213548
12,Poland,POL,andisshare,mean,percent,0.719526026,0.78464697,0.823788699,0.896976092,0.952615932,0.997372169,1.078633647,1.160667103,1.150638571,1.237665033,1.305500549,1.358699002,1.423449916,1.521717464,1.603991181,1.635191176,1.675364338,1.723098723,1.838718751,1.960026319,1.714984849,1.921953976,2.115014325,2.145396997,2.280639521,2.491116771,2.843555437,3.207048119,3.468783603,3.503294626,4.441972352,4.004124831,3.382107687,3.289853309,3.55041791,3.728599904,3.942309139,3.931233776,4.145019823,4.559893472,3.556966143,3.081599041,3.103041337,3.010153349,2.685781361,2.430772884,2.157974911,2.000729367,1.888445895,1.996484931,2.535372918,2.840235141,2.863788761,2.941840732,2.971427768,2.641841298,2.460859084,2.53620767,2.80294278,2.837375249,2.885230887,3.25939868,3.344368903,2.987926443,2.851084108,3.538326189,3.702011227,3.759468743,3.829474261
13,South Africa,ZAF,andisshare,mean,percent,0.829985977,1.931667826,1.521133132,1.182478777,1.191517661,1.496769571,1.409568988,1.586289501,2.831234559,2.101947597,2.337306642,2.835364892,2.180746502,1.959938766,1.979684802,2.691949114,2.010408255,2.672289881,2.379303936,2.004561123,1.924611056,2.118223791,2.009807057,1.968118903,1.893743119,2.130282639,2.637840914,2.865163151,2.83584998,2.414378667,2.470507288,3.293394857,3.785467353,3.849679005,5.250300548,7.632195154,8.481730077,6.893615267,6.893141834,7.362910827,7.490402697,8.208802475,7.213002021,6.75249453,6.342882071,6.259735948,6.314031194,6.679910476,7.625333311,7.495569249,7.887379893,7.795926113,6.959463693,6.967148906,7.210956256,6.201237407,6.05734487,5.754058298,7.223998806,7.449794627,6.710251015,6.922705456,6.232354958,6.303777581,6.539392913,6.547319187,6.48754642,6.795418526,6.986118495
14,Mexico,MEX,andisshare,mean,percent,0.091450346,0.106358174,0.123867773,0.095397016,0.095001095,0.078610473,0.086204063,0.140232071,0.166022927,0.145251764,0.173331326,0.19139359,0.145103898,0.12579043,0.149649799,0.146649467,0.167386921,0.152641427,0.236614613,0.243465316,0.320184172,0.302862218,0.285886176,0.320634993,0.328214889,0.39055501,0.544642889,0.458710672,0.434123751,0.435523909,0.424444656,0.827610818,1.605609885,1.185372581,1.076687231,1.470828728,1.378226886,1.297743541,1.242031772,1.567354325,1.307841648,1.285338075,1.101207783,0.957897351,2.259878092,1.3860686,1.319695564,1.40857044,1.527286155,1.514262064,1.950590371,2.097777594,2.07556167,2.046874954,2.022168502,1.956688182,1.999778004,1.892480426,2.363031455,1.889638174,1.807984342,1.871993116,2.147596356,2.054504799,1.955379209,2.033057856,2.19498994,2.131257456,2.321646717
15,Iran,IRN,andisshare,mean,percent,0,0.15352456,0.086968764,0.077759872,0.020238439,0.482199041,0.651393299,0.630822948,0.83509141,0.974586235,1.432372981,1.348650105,1.367082829,1.133224077,1.153854832,1.300708457,1.666438856,1.444834926,2.183391143,3.298531831,1.088665922,1.198399235,1.318041903,1.338994728,0.917531084,0.34451552,0.965949715,1.023509865,1.432839222,1.031159121,0.50102884,0.315689452,0.305754141,0.602384046,0.690842916,0.835585673,0.677030614,1.149314253,0.865568819,0.964476644,0.633451981,1.02509536,1.395540979,1.702880014,2.102952852,1.518174547,1.614622381,1.622278087,1.769331545,2.004117189,1.36337577,1.396483833,1.532897852,1.709142469,1.853273935,2.169417405,1.989670436,1.947580436,1.952452253,1.881172174,2.02813258,3.253992992,3.184753701,2.848080651,4.248287813,4.387211445,5.592843842,7.046512764,6.709716557
16,South Korea,KOR,andisshare,mean,percent,0.00196638,0.002998092,0.004033298,0.021315889,0.021220904,0.033761931,0.021035294,0.03101349,0.055534631,0.062455757,0.047511837,0.059811727,0.021577491,0.050024095,0.055868455,0.025437155,0.032654972,0.023716298,0.030801423,0.049711226,0.067254864,0.087591502,0.065907504,0.083871511,0.088968956,0.068301158,0.055736629,0.037701908,0.048546243,0.114277011,0.119875071,0.114586259,0.098095384,0.114393211,0.14606106,0.141449196,0.127251716,0.138965591,0.152601941,0.095091141,0.088295109,0.142476364,0.148815884,0.134376617,0.132425585,0.162919072,0.264345431,0.710039488,0.419386586,0.467193498,0.673109286,0.657080522,0.749710705,0.768268286,0.896584163,0.896457037,0.950280145,1.208664474,1.33430579,1.219637054,1.597167467,1.837413272,1.827579037,1.878925198,1.814354043,1.729527604,1.59028531,1.833874751,2.143297598
17,Australia,AUS,andisshare,mean,percent,0.094724451,0.40845901,0.202034457,0.168908781,0.214449806,0.331228571,0.319456224,0.243116682,0.252556317,0.289817262,0.422917293,0.333446882,0.3712562,0.353416799,0.480547342,0.493843864,0.526795218,0.503183357,0.546933864,0.666975511,0.719605993,0.771662722,0.784384746,1.091342987,1.069517456,1.081849505,1.094696151,1.039791384,1.213807104,1.084173663,1.150082534,1.636905305,1.490510664,1.363194888,1.482346368,1.682064513,1.580061828,1.603689263,1.795524217,2.509572277,2.708334224,2.471121413,2.494567073,2.312637067,2.483875668,2.566329746,2.504577009,2.708552768,2.816805841,3.694282441,3.446912553,3.195334187,3.060904136,3.146034673,3.102420221,3.103440989,2.970706954,3.159086907,3.183286814,3.117561564,2.702091856,2.743731088,2.939675872,3.154854079,3.401442287,3.608219862,3.555064956,3.83572961,4.118429787
18,Brazil,BRA,andisshare,mean,percent,0.018381528,0.016841616,0.03857209,0.03019263,0.042295744,0.059128399,0.038298364,0.048538832,0.038880233,0.049780689,0.058097959,0.074746179,0.106187931,0.104820557,0.095493653,0.096943837,0.131771625,0.108834359,0.081808215,0.104970336,0.110752214,0.112845156,0.10755595,0.132235669,0.141439926,0.143685832,0.1976573,0.210947106,0.23884547,0.225868926,0.367811129,0.340081028,0.465216581,0.414491984,0.399410022,0.347060564,0.453542476,0.55052526,0.536530032,0.664454075,0.516249752,0.61451766,0.543353918,0.497688043,0.533172625,0.617160795,0.60958671,0.693917642,0.829794115,0.780628357,0.865876754,0.993173153,1.100216464,0.967458948,1.102262356,1.092048143,0.994316473,0.97815962,1.19474128,0.848588717,1.014502547,1.130611935,1.135348846,1.393778465,1.867884721,1.964052474,1.841760143,1.816821656,1.735036943
19,Saudi Arabia,SAU,andisshare,mean,percent,2.075120472,-0.122876665,-0.05349282,0.130885255,0.302423444,0.460677359,0.318170738,0.368025245,0.530516709,0.264300638,0.338949585,0.415117085,0.665274557,0.674239073,0.623754887,0.340216275,0.470492227,1.69997157,1.756641258,1.920977598,3.709323774,4.488631048,4.718824216,12.05383152,6.262012956,2.7618828,3.090561936,3.137797655,3.074508817,5.177824145,5.988943362,5.70516934,3.201322981,2.610685582,2.879840895,2.226940829,3.67541489,3.282372025,4.253992295,3.516992103,3.182950341,5.409302897,5.435542929,7.150709407,6.403891214,5.290890699,5.637614877,4.369548917,3.922558613,3.687676057,5.111400976,4.785265836,4.036951291,3.589831791,3.587854871,2.928654347,2.383193273,1.737298667,2.388360824,1.9543546,1.768166916,1.900570753,2.093021957,1.786777371,1.970619119,3.059865084,2.674757878,2.747098794,2.664651074
20,Spain,ESP,andisshare,mean,percent,0.030530138,0.053034171,0.060459683,0.035555865,0.040614297,0.038651889,0.044182544,0.047675027,0.10478182,0.070713792,0.047622897,0.044575522,0.055033609,0.061632478,0.055066658,0.057029203,0.080725088,0.085253496,0.076703737,0.107776902,0.161496942,0.146962536,0.155161168,0.183825578,0.276889931,0.307182086,0.377642529,0.428103363,0.502298642,0.508677754,0.58887197,0.564264054,0.611354797,0.689780245,0.637705196,0.585815497,0.499750952,0.461776215,0.447591259,0.519551675,0.579969593,0.708422018,0.895617907,0.822820356,0.812754399,0.893998223,0.842587834,0.817632517,0.801462441,0.85510366,0.935283138,0.953949133,0.952954274,0.944195246,0.928914344,0.915433679,0.908375945,1.09415039,1.398916294,1.235361718,1.354262059,1.526261922,1.524534218,1.28633558,1.264739898,1.429604762,1.33058196,1.367433589,1.362519591
21,Indonesia,IDN,andisshare,mean,percent,0.038194832,0.037434935,0.052162205,0.055287858,0.064378956,0.094143745,0.102083068,0.108845444,0.112049054,0.125239663,0.168628063,0.279503717,0.372751911,0.27824296,0.282170082,0.258497582,0.356320698,0.228437538,0.230321986,0.179779329,0.162464942,0.149599561,0.150849242,0.15473457,0.146172686,0.153981003,0.151040375,0.182937322,0.231956032,0.183316629,0.182623368,0.173414853,0.174824676,0.253561551,0.267670735,0.246875361,0.254691183,0.224539966,0.19567617,0.16688457,0.176154489,0.258258903,0.304805197,0.281623096,0.241815138,0.210396442,0.245127565,0.914780104,0.679173601,0.604343215,0.679860859,0.741324138,0.819882777,0.672588884,0.642108745,0.711398884,0.663035417,0.646278673,0.783409694,0.762134561,0.695517013,0.773969545,0.833260661,0.6751978,0.690324938,0.861857129,0.950994821,0.863364885,0.969036293
22,Kazakhstan,KAZ,andisshare,mean,percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.003574054,3.114288922,4.25377141,3.809054701,4.946843792,6.171395614,5.827909211,6.5370677,6.474362569,4.923594109,5.406512207,5.847454406,7.057878826,7.108626719,6.51391341,5.863251323,6.193324022,7.338242342,7.851385897,7.420373972,8.883214304,8.378384706,8.608739459,9.175670938,10.07213087,10.07693862,9.579537729,10.15804213,9.706163377
23,Turkey,TUR,andisshare,mean,percent,0.100000677,0.102807993,0.103231692,0.138979524,0.10486217,0.115171339,0.091044713,0.09701224,0.128641248,0.130342878,0.115465207,0.109900934,0.128390236,0.151100102,0.185955339,0.130051044,0.184414104,0.179473733,0.209132101,0.182831359,0.252874731,0.238801791,0.275149716,0.160812522,0.17612842,0.148139212,0.337524581,0.517129648,0.472936273,0.606067,0.367728495,0.473023311,0.527014222,0.588479384,0.580041823,0.604563172,0.391569241,0.547630925,0.529294587,0.449697844,0.605933435,0.576124328,0.443129284,0.758489407,0.554747867,0.552243943,0.557189002,0.770529713,1.066925653,0.676555303,1.493517456,0.916252153,0.790835627,0.565054235,0.522221278,0.523055632,0.596262624,0.801815717,1.242801501,0.755743564,0.579020475,0.783478064,0.663035227,0.714111418,0.685039884,0.803838407,0.751725645,0.970160311,1.360460927
24,Netherlands,NLD,andisshare,mean,percent,0.114092953,0.151283224,0.102093143,0.101401705,0.094473061,0.093960232,0.10539118,0.149329085,0.117064812,0.104131344,0.131065952,0.1362722,0.166826914,0.125873897,0.156763604,0.155940058,0.145064368,0.133158885,0.191506912,0.192786744,0.264219739,0.337945438,0.383278154,0.54232523,0.615966188,0.594417738,0.652764828,0.652053966,0.773979171,0.904914806,1.130135823,1.105124243,0.865904653,0.844963508,0.856675119,0.847705123,0.886756215,0.839896705,0.843894632,1.002848715,1.104691293,1.210661988,1.313434284,1.31935855,1.298177576,1.281306566,1.340934266,1.298546547,1.263682324,1.341962897,1.460337783,1.697199555,1.753819397,1.804666663,1.823099551,1.696574589,1.452806925,1.659036369,2.000315563,1.99900123,2.069976225,2.194426462,2.174421202,2.249361261,1.537053877,1.907466815,1.837359173,1.824244377,1.745496662
25,Czech Republic,CZE,andisshare,mean,percent,0.119543065,0.136161773,0.154124659,0.173498633,0.194364834,0.216818029,0.240950575,0.266842388,0.294592006,0.314484215,0.352605561,0.403307083,0.449139064,0.493035371,0.534426378,0.542670985,0.562949219,0.586668171,0.64152933,0.711922064,0.86036242,0.949836377,0.997659896,1.040095061,1.090133896,1.180658155,1.269789619,1.354897975,1.417285962,1.431526424,1.509630959,1.559134463,1.607426501,1.676537032,1.805457108,1.854340892,1.943814262,1.99889877,2.044441948,2.028547183,1.86005253,0.941190059,1.183932287,1.136618657,0.85641349,0.878170949,1.257054433,1.32901696,1.412051154,1.228558233,1.392460722,1.52514042,1.532451395,1.637286491,1.702473588,1.818056193,1.727042668,1.988832068,2.428206411,2.023116644,2.159638419,2.355061722,2.337573896,2.146497505,1.924958691,2.360769286,2.34103364,2.223097826,2.297340712
1,USA,USA,percapdis,mean,USD,36851.52206,36498.72021,36136.20724,35783.86895,35423.96917,35081.80064,34707.57907,34316.17534,33928.95844,33554.57906,33169.81921,32777.1312,32386.84433,31983.12963,31562.62696,31124.79805,30669.93571,30193.44929,29700.49197,29191.14535,28657.86317,28086.20182,27513.18461,26915.20857,26292.993,25695.49186,25125.61979,24531.89104,23924.57794,23301.35127,22679.79532,22083.85077,21514.55992,20977.05794,20438.46923,19886.73901,19336.4267,18789.21585,18222.27704,17634.57059,17043.51976,16435.44181,15837.89908,15233.05298,14621.59677,14004.5903,13385.81655,12751.16483,12113.48107,11476.19461,10835.85275,10182.96471,9546.529979,8911.500904,8277.290938,7637.084552,7000.596584,6378.661697,5755.047518,5157.817205,4610.812655,4049.517913,3507.590809,2991.067304,2466.837961,1944.588939,1442.761868,958.3783551,483.7597866
2,China,CHN,percapdis,mean,USD,5016.591076,5014.084203,5010.850015,5006.783014,5002.539353,4997.448092,4991.434631,4984.634057,4976.59388,4960.152297,4937.663982,4913.394641,4896.272358,4882.653746,4869.188063,4855.75117,4841.150665,4825.155995,4811.938234,4797.677997,4780.179369,4756.858649,4730.487938,4702.569766,4673.664101,4644.30285,4610.417997,4575.253263,4536.924456,4494.368842,4451.096444,4408.864392,4367.32541,4322.368514,4275.244589,4224.255899,4169.378347,4112.046111,4051.243765,3986.536618,3921.211639,3855.446264,3787.031246,3716.087935,3640.894799,3561.753529,3476.646462,3388.56924,3301.103889,3218.186592,3136.199635,3052.671061,2968.00101,2875.394875,2767.424622,2644.320589,2507.070103,2356.881848,2196.905338,2026.738337,1849.651454,1657.799848,1448.345425,1235.93829,1022.545913,811.269749,605.5693853,405.2514354,203.4247091
3,Russian Federation,RUS,percapdis,mean,USD,27900.61404,27800.75142,27683.80312,27549.83421,27398.91844,27231.13004,27046.53584,26845.2015,26627.20564,26392.6276,26132.3311,25861.9616,25583.84722,25292.70945,24981.27392,24650.90885,24301.38327,23933.30268,23549.57472,23156.32179,22748.12079,22320.22116,21867.73429,21393.46887,20901.14208,20392.23119,19859.72695,19309.39667,18743.10678,18160.19851,17575.3776,16970.69257,16380.75688,15783.1187,15180.54031,14576.23288,13928.48973,13283.26896,12644.99168,11994.131,11362.30233,10690.23578,10057.53612,9544.745756,9061.742426,8639.000004,8227.139633,7827.120071,7456.950233,7094.284675,6727.947599,6368.55442,6003.597261,5644.915311,5282.539124,4922.467785,4561.967167,4191.406806,3824.99168,3455.052946,3113.237279,2756.636558,2392.747219,2029.918407,1684.408848,1342.48655,1004.765967,672.3190401,338.5246199
4,Germany,DEU,percapdis,mean,USD,29589.63702,29310.04049,28995.00948,28662.13838,28323.233,27965.45003,27573.95917,27160.27091,26741.18117,26334.59251,25929.24371,25493.70951,25048.1166,24577.93451,24075.85122,23562.65102,23055.45442,22554.24315,22062.51598,21546.934,20997.98529,20464.39711,19926.90467,19389.29876,18831.10941,18287.0907,17776.2879,17223.1153,16691.89937,16149.92078,15591.25067,15044.32385,14525.85482,14026.46863,13532.00892,13029.97288,12525.77138,12023.1956,11531.13098,11044.03808,10569.86451,10078.85223,9609.31434,9165.743689,8730.272399,8305.993915,7885.543649,7459.85984,7050.172913,6647.580237,6260.498183,5875.099213,5486.156424,5107.786677,4732.579149,4366.730004,4012.850588,3657.747624,3316.838304,2978.141171,2668.386184,2345.622974,2035.468996,1727.273112,1416.269445,1123.371641,833.021898,544.7107436,265.0585423
5,Japan,JPN,percapdis,mean,USD,17417.04839,17380.35851,17336.2948,17289.86117,17238.07621,17187.55365,17137.37688,17080.6873,17014.46327,16950.81225,16883.30344,16802.00527,16703.37085,16601.48283,16488.75981,16364.53832,16231.12169,16086.79399,15918.8526,15726.60695,15503.86289,15242.87295,14973.13704,14685.67943,14378.52015,14072.66262,13783.45965,13482.84379,13175.06917,12879.16351,12567.90619,12260.91968,11961.42779,11673.1014,11391.72376,11094.18596,10806.2615,10520.22829,10239.13083,9934.294653,9620.467017,9267.265905,8913.275538,8559.232889,8210.255584,7848.034958,7485.29294,7122.210934,6764.248405,6420.76524,6069.98986,5715.955678,5369.191643,5017.616144,4667.154602,4321.364576,3977.026318,3642.205113,3301.378424,2982.366121,2684.537892,2377.007191,2060.463189,1737.429351,1416.01823,1111.039122,819.5036529,536.328941,260.4231181
6,India,IND,percapdis,mean,USD,1210.547657,1208.306947,1205.967286,1203.506952,1201.006068,1198.38222,1195.541404,1192.606735,1189.321686,1185.895685,1182.547204,1178.881105,1174.925956,1170.582016,1165.926851,1161.380111,1156.383226,1151.21662,1146.059508,1140.451617,1134.755059,1128.93997,1122.81933,1116.370668,1109.756397,1102.957391,1095.613906,1087.976799,1079.935168,1071.803174,1063.307594,1054.38356,1044.800604,1034.957587,1024.365216,1013.556339,1001.743377,989.1583528,975.8057678,961.4854084,945.8498266,929.257075,911.7285864,893.2091236,874.2315148,854.3324678,833.3596466,810.8269106,787.5781445,764.052524,738.7771699,713.0231669,687.1349476,660.7039237,633.588286,605.0655267,575.3021832,543.9975203,510.5835155,474.9667534,436.1222675,396.1395994,354.5528522,309.3777679,262.6293247,213.0270655,162.5030243,109.5529383,55.87966686
7,United Kingdom,GBR,percapdis,mean,USD,22874.42383,22535.2464,22166.91504,21810.52491,21447.1142,21076.06165,20689.80479,20306.15029,19925.74946,19555.81719,19192.87622,18805.98529,18417.02722,18026.21928,17629.53359,17230.9272,16824.04982,16420.93852,16035.95526,15642.84664,15236.89324,14816.73023,14393.05752,13978.92206,13559.10574,13167.95498,12787.39333,12411.6246,12034.01791,11658.01096,11259.23616,10902.82196,10559.65764,10225.94899,9895.850815,9577.565539,9242.990357,8905.258931,8567.94011,8233.724902,7895.28303,7548.412566,7199.593165,6862.388053,6536.031531,6214.532452,5900.378719,5577.04276,5270.633893,4964.101321,4663.957202,4363.017588,4060.240575,3768.553122,3473.724707,3181.006567,2892.803533,2608.629424,2331.389892,2064.102994,1824.216634,1578.498223,1355.627716,1126.944684,905.5977454,704.7470507,513.9102907,335.9500012,165.144756
8,Canada,CAN,percapdis,mean,USD,28613.831,28424.63192,28225.45159,28030.73523,27835.00613,27636.8564,27431.25457,27201.49095,26980.6719,26761.13392,26539.29886,26308.09494,26075.93297,25828.85954,25577.74809,25295.6122,24997.23275,24691.23045,24359.57719,24003.59901,23644.28409,23246.46831,22837.16846,22396.46392,21956.98673,21509.8189,21056.51694,20602.92257,20141.52491,19673.64036,19178.77485,18685.15777,18208.87751,17752.04228,17304.57063,16841.35815,16384.80761,15949.49051,15489.01043,15005.46835,14517.71219,14034.27772,13564.5856,13083.70253,12606.45576,12118.0432,11621.27345,11113.04154,10595.39589,10073.67869,9541.165368,8991.693078,8454.071705,7915.887589,7367.568173,6825.910131,6298.018075,5780.277708,5246.802778,4735.405876,4258.562589,3775.740792,3288.844003,2805.132428,2321.716691,1844.575383,1373.474971,918.013895,461.4349781
9,France,FRA,percapdis,mean,USD,15234.641,15097.62593,14943.0874,14790.08807,14645.80513,14493.93301,14333.94325,14154.58553,13969.62316,13792.61223,13618.58255,13438.94838,13253.15275,13056.31106,12836.74092,12610.32171,12380.20056,12153.65753,11911.63447,11662.20615,11395.10179,11112.25636,10815.35217,10507.80888,10178.63876,9862.008025,9579.751269,9261.920385,8961.044472,8646.188031,8318.332425,8007.050878,7728.410178,7462.067924,7205.778956,6961.021823,6720.669574,6490.790876,6267.006153,6047.707037,5819.323465,5587.982298,5343.82408,5107.761669,4885.344711,4667.220641,4447.286257,4220.596552,3999.705593,3770.396748,3545.130203,3324.772816,3104.000169,2887.868574,2670.285632,2454.298606,2238.82711,2030.859054,1830.314598,1635.506294,1450.616878,1264.045998,1092.348656,922.0805786,752.934355,600.4488861,447.7975089,295.9817253,143.9272812
10,Ukraine,UKR,percapdis,mean,USD,24352.69971,24252.57433,24135.52763,24001.62387,23850.93603,23683.53761,23499.49473,23298.87235,23081.74837,22848.20141,22589.41716,22320.58062,22044.01382,21754.46609,21444.73365,21116.17364,20768.5315,20402.40784,20020.70978,19629.53195,19223.49262,18797.85394,18347.8294,17876.21715,17386.71022,16880.78217,16351.47529,15804.54083,15241.8347,14662.71717,14081.78675,13481.20556,12895.37617,12301.97879,11703.76933,11103.93347,10461.02125,9820.699145,9187.35011,8541.601732,7914.8563,7296.148019,6745.991946,6237.776327,5801.271669,5445.610024,5117.715464,4824.708488,4543.494457,4274.324145,4032.201944,3802.5947,3560.540175,3326.96552,3086.735481,2846.234005,2605.961638,2353.19007,2100.15755,1857.807951,1653.598236,1439.443675,1217.75833,1001.527109,792.5788249,613.7701189,460.2947205,301.8291024,152.7406529
11,Italy,ITA,percapdis,mean,USD,13926.97999,13895.86768,13859.29856,13821.46968,13779.72045,13731.41465,13677.0331,13615.21149,13550.86313,13486.27166,13417.08791,13336.97181,13245.95358,13139.19726,13019.38811,12891.77822,12754.50256,12599.94656,12431.34602,12252.48582,12059.55828,11848.24047,11627.24452,11394.93767,11145.86744,10894.42209,10656.14896,10401.81754,10156.58272,9900.921617,9636.942744,9373.523067,9119.081986,8871.770936,8631.57625,8388.683732,8144.383093,7905.461738,7657.081316,7406.587818,7145.744488,6865.539384,6587.808622,6312.13133,6043.531101,5780.676397,5505.489095,5236.355742,4966.09862,4691.056567,4415.786092,4140.686162,3867.964802,3593.392437,3311.190715,3028.641031,2748.628164,2474.069167,2206.324399,1947.579513,1720.436993,1489.948564,1268.224298,1059.744185,871.2064798,694.9758092,514.8491884,338.7801593,167.4681701
12,Poland,POL,percapdis,mean,USD,22212.99906,22078.43963,21932.23979,21779.32919,21613.48598,21438.06669,21255.16889,21058.21359,20847.20699,20638.96151,20415.99316,20181.90625,19939.44562,19686.66873,19417.78347,19135.79283,18849.79403,18558.29818,18260.08529,17943.57221,17608.01506,17261.30228,16905.90367,16533.06651,16154.8781,15766.36272,15347.75063,14905.20745,14442.85031,13968.50146,13485.05999,12980.1143,12536.80214,12083.11837,11632.01927,11171.41231,10700.89095,10225.66754,9741.194481,9280.258854,8845.27322,8460.155553,8080.82244,7713.720496,7348.990469,6992.259267,6636.275424,6269.107035,5914.816971,5590.666744,5278.830266,4980.883756,4689.073331,4406.653105,4115.047178,3821.97264,3532.635651,3233.835118,2938.597892,2651.822834,2379.773813,2095.466492,1814.971025,1544.087402,1279.845853,1028.82576,778.4267971,522.6290077,259.7568304
13,South Africa,ZAF,percapdis,mean,USD,11974.41992,11926.35814,11875.18942,11819.64329,11764.13722,11706.49496,11641.94699,11574.1796,11504.71043,11430.29142,11357.41463,11282.11142,11203.71389,11122.7985,11038.99188,10947.91835,10850.55384,10753.38862,10652.34113,10548.45818,10441.02404,10329.10839,10203.59012,10076.21678,9948.02573,9818.031674,9682.43538,9541.72453,9396.732656,9250.89052,9093.697339,8930.497795,8747.643194,8549.31389,8344.075205,8123.497021,7898.533223,7670.432842,7445.10682,7211.784138,6981.408465,6771.371637,6554.244782,6355.1822,6145.321263,5925.398702,5692.53465,5460.378335,5216.468382,4979.826162,4746.824179,4513.792142,4286.987453,4071.459777,3829.337054,3562.912326,3318.561254,3058.749523,2791.056457,2509.125471,2225.941447,1965.613957,1704.40488,1453.24615,1207.948507,951.8449145,714.8658305,476.5516284,238.2246044
14,Mexico,MEX,percapdis,mean,USD,5212.431651,5201.428031,5188.876067,5175.520266,5162.376471,5149.418512,5135.28023,5120.293235,5102.803984,5083.678868,5063.086915,5040.862709,5017.925029,4995.570744,4972.381931,4946.493506,4920.336248,4892.281946,4861.142414,4828.763577,4793.64262,4754.606442,4711.531853,4666.553311,4617.762617,4565.581287,4510.478228,4449.089932,4385.117355,4311.616821,4232.503142,4144.792359,4052.353093,3953.895656,3864.493551,3775.910982,3684.454684,3591.674764,3495.544955,3400.177776,3288.539519,3191.09644,3090.417815,2989.749319,2888.334885,2783.777403,2685.991023,2584.90393,2478.071234,2366.522063,2255.346732,2143.597886,2028.771905,1914.66173,1794.560971,1675.321846,1550.481441,1423.516335,1296.966083,1168.282077,1045.395883,926.9754671,804.7690783,680.9737291,560.1892354,443.083585,327.2502148,212.2748594,104.2657833
