VariableCode,RegionCode,YearCode,AggValue
pop,ABW,1970,0.059063
pop,ABW,1971,0.05944
pop,ABW,1972,0.05984
pop,ABW,1973,0.060243
pop,ABW,1974,0.060528
pop,ABW,1975,0.060657
pop,ABW,1976,0.060586
pop,ABW,1977,0.060366
pop,ABW,1978,0.060103
pop,ABW,1979,0.05998
pop,ABW,1980,0.060096
pop,ABW,1981,0.060567
pop,ABW,1982,0.061345
pop,ABW,1983,0.062201
pop,ABW,1984,0.062836
pop,ABW,1985,0.063026
pop,ABW,1986,0.062644
pop,ABW,1987,0.061833
pop,ABW,1988,0.061079
pop,ABW,1989,0.061032
pop,ABW,1990,0.062149
pop,ABW,1991,0.064622
pop,ABW,1992,0.068235
pop,ABW,1993,0.072504
pop,ABW,1994,0.0767
pop,ABW,1995,0.080324
pop,ABW,1996,0.0832
pop,ABW,1997,0.085451
pop,ABW,1998,0.087277
pop,ABW,1999,0.089005
pop,ABW,2000,0.090853
pop,ABW,2001,0.092898
pop,ABW,2002,0.094992
pop,ABW,2003,0.097017
pop,ABW,2004,0.098737
pop,ABW,2005,0.100031
pop,ABW,2006,0.100834
pop,ABW,2007,0.101222
pop,ABW,2008,0.101358
pop,ABW,2009,0.101455
pop,ABW,2010,0.101669
pop,ABW,2011,0.102046
pop,ABW,2012,0.10256
pop,ABW,2013,0.103159
pop,ABW,2014,0.103774
pop,ABW,2015,0.104341
pop,ABW,2016,0.104872
pop,ABW,2017,0.105366
pop,ABW,2018,0.105845
pop,ABW,2019,0.106314
pop,AGO,1970,5.890365
pop,AGO,1971,6.040777
pop,AGO,1972,6.248552
pop,AGO,1973,6.496962
pop,AGO,1974,6.76138
pop,AGO,1975,7.024
pop,AGO,1976,7.279509
pop,AGO,1977,7.533735
pop,AGO,1978,7.790707
pop,AGO,1979,8.058067
pop,AGO,1980,8.341289
pop,AGO,1981,8.640446
pop,AGO,1982,8.95295
pop,AGO,1983,9.278096
pop,AGO,1984,9.614754
pop,AGO,1985,9.961997
pop,AGO,1986,10.320111
pop,AGO,1987,10.68925
pop,AGO,1988,11.06805
pop,AGO,1989,11.454777
pop,AGO,1990,11.848386
pop,AGO,1991,12.248901
pop,AGO,1992,12.657366
pop,AGO,1993,13.075049
pop,AGO,1994,13.503747
pop,AGO,1995,13.945206
pop,AGO,1996,14.400719
pop,AGO,1997,14.87157
pop,AGO,1998,15.359601
pop,AGO,1999,15.866869
pop,AGO,2000,16.395473
pop,AGO,2001,16.945753
pop,AGO,2002,17.519417
pop,AGO,2003,18.121479
pop,AGO,2004,18.758145
pop,AGO,2005,19.433602
pop,AGO,2006,20.149901
pop,AGO,2007,20.905363
pop,AGO,2008,21.695634
pop,AGO,2009,22.514281
pop,AGO,2010,23.356246
pop,AGO,2011,24.220661
pop,AGO,2012,25.107931
pop,AGO,2013,26.015781
pop,AGO,2014,26.941779
pop,AGO,2015,27.884381
pop,AGO,2016,28.842489
pop,AGO,2017,29.816766
pop,AGO,2018,30.809787
pop,AGO,2019,31.825295
pop,AIA,1970,0.006771
pop,AIA,1971,0.006858
pop,AIA,1972,0.006948
pop,AIA,1973,0.007028
pop,AIA,1974,0.007102
pop,AIA,1975,0.007159
pop,AIA,1976,0.007206
pop,AIA,1977,0.007255
pop,AIA,1978,0.007284
pop,AIA,1979,0.007292
pop,AIA,1980,0.007285
pop,AIA,1981,0.007247
pop,AIA,1982,0.00719
pop,AIA,1983,0.007153
pop,AIA,1984,0.007173
pop,AIA,1985,0.007293
pop,AIA,1986,0.007518
pop,AIA,1987,0.007842
pop,AIA,1988,0.008213
pop,AIA,1989,0.008582
pop,AIA,1990,0.008899
pop,AIA,1991,0.009135
pop,AIA,1992,0.009332
pop,AIA,1993,0.009493
pop,AIA,1994,0.009664
pop,AIA,1995,0.009866
pop,AIA,1996,0.010117
pop,AIA,1997,0.010388
pop,AIA,1998,0.010684
pop,AIA,1999,0.010971
pop,AIA,2000,0.011252
pop,AIA,2001,0.011515
pop,AIA,2002,0.011761
pop,AIA,2003,0.012001
pop,AIA,2004,0.012233
pop,AIA,2005,0.012453
pop,AIA,2006,0.012661
pop,AIA,2007,0.012868
pop,AIA,2008,0.013063
pop,AIA,2009,0.013258
pop,AIA,2010,0.013438
pop,AIA,2011,0.01362
pop,AIA,2012,0.013795
pop,AIA,2013,0.013954
pop,AIA,2014,0.014112
pop,AIA,2015,0.014279
pop,AIA,2016,0.014429
pop,AIA,2017,0.014584
pop,AIA,2018,0.014731
pop,AIA,2019,0.014869
pop,ALB,1970,2.150707
pop,ALB,1971,2.202189
pop,ALB,1972,2.254056
pop,ALB,1973,2.30629
pop,ALB,1974,2.358846
pop,ALB,1975,2.411732
pop,ALB,1976,2.464983
pop,ALB,1977,2.518685
pop,ALB,1978,2.57285
pop,ALB,1979,2.627505
pop,ALB,1980,2.68269
pop,ALB,1981,2.737026
pop,ALB,1982,2.790275
pop,ALB,1983,2.844871
pop,ALB,1984,2.90414
pop,ALB,1985,2.969672
pop,ALB,1986,3.044212
pop,ALB,1987,3.124894
pop,ALB,1988,3.200977
pop,ALB,1989,3.257925
pop,ALB,1990,3.286073
pop,ALB,1991,3.280395
pop,ALB,1992,3.245886
pop,ALB,1993,3.195199
pop,ALB,1994,3.146519
pop,ALB,1995,3.112936
pop,ALB,1996,3.0987
pop,ALB,1997,3.099752
pop,ALB,1998,3.110682
pop,ALB,1999,3.122697
pop,ALB,2000,3.129243
pop,ALB,2001,3.129704
pop,ALB,2002,3.126187
pop,ALB,2003,3.118023
pop,ALB,2004,3.104892
pop,ALB,2005,3.08681
pop,ALB,2006,3.063021
pop,ALB,2007,3.033998
pop,ALB,2008,3.002678
pop,ALB,2009,2.973048
pop,ALB,2010,2.948023
pop,ALB,2011,2.928592
pop,ALB,2012,2.914096
pop,ALB,2013,2.90379
pop,ALB,2014,2.896305
pop,ALB,2015,2.890513
pop,ALB,2016,2.886438
pop,ALB,2017,2.884169
pop,ALB,2018,2.88274
pop,ALB,2019,2.880917
pop,ARE,1970,0.234514
pop,ARE,1971,0.277471
pop,ARE,1972,0.330974
pop,ARE,1973,0.394624
pop,ARE,1974,0.467451
pop,ARE,1975,0.548301
pop,ARE,1976,0.637922
pop,ARE,1977,0.735344
pop,ARE,1978,0.835508
pop,ARE,1979,0.931749
pop,ARE,1980,1.019509
pop,ARE,1981,1.09661
pop,ARE,1982,1.164806
pop,ARE,1983,1.228459
pop,ARE,1984,1.293971
pop,ARE,1985,1.366164
pop,ARE,1986,1.44638
pop,ARE,1987,1.533536
pop,ARE,1988,1.627066
pop,ARE,1989,1.725681
pop,ARE,1990,1.828432
pop,ARE,1991,1.937153
pop,ARE,1992,2.052891
pop,ARE,1993,2.173139
pop,ARE,1994,2.294385
pop,ARE,1995,2.41509
pop,ARE,1996,2.539126
pop,ARE,1997,2.671362
pop,ARE,1998,2.813214
pop,ARE,1999,2.966034
pop,ARE,2000,3.134062
pop,ARE,2001,3.302719
pop,ARE,2002,3.478777
pop,ARE,2003,3.711932
pop,ARE,2004,4.06857
pop,ARE,2005,4.588225
pop,ARE,2006,5.300174
pop,ARE,2007,6.168838
pop,ARE,2008,7.089487
pop,ARE,2009,7.917372
pop,ARE,2010,8.549988
pop,ARE,2011,8.946777
pop,ARE,2012,9.141596
pop,ARE,2013,9.19791
pop,ARE,2014,9.214175
pop,ARE,2015,9.2629
pop,ARE,2016,9.36098
pop,ARE,2017,9.487203
pop,ARE,2018,9.630959
pop,ARE,2019,9.770529
pop,ARG,1950,17.09182389
pop,ARG,1951,17.45757808
pop,ARG,1952,17.81596652
pop,ARG,1953,18.16861821
pop,ARG,1954,18.51716789
pop,ARG,1955,18.86324458
pop,ARG,1956,19.20576288
pop,ARG,1957,19.54363364
pop,ARG,1958,19.87848775
pop,ARG,1959,20.21195806
pop,ARG,1960,20.54567357
pop,ARG,1961,20.87910586
pop,ARG,1962,21.21116954
pop,ARG,1963,21.54265537
pop,ARG,1964,21.87435979
pop,ARG,1965,22.20707736
pop,ARG,1966,22.53446117
pop,ARG,1967,22.85598089
pop,ARG,1968,23.18115592
pop,ARG,1969,23.51950949
pop,ARG,1970,23.880561
pop,ARG,1971,24.259561
pop,ARG,1972,24.653175
pop,ARG,1973,25.056478
pop,ARG,1974,25.462302
pop,ARG,1975,25.865776
pop,ARG,1976,26.264681
pop,ARG,1977,26.661398
pop,ARG,1978,27.061047
pop,ARG,1979,27.471036
pop,ARG,1980,27.896528
pop,ARG,1981,28.338515
pop,ARG,1982,28.794548
pop,ARG,1983,29.262047
pop,ARG,1984,29.737093
pop,ARG,1985,30.216279
pop,ARG,1986,30.698964
pop,ARG,1987,31.184415
pop,ARG,1988,31.668949
pop,ARG,1989,32.148134
pop,ARG,1990,32.618651
pop,ARG,1991,33.079
pop,ARG,1992,33.529326
pop,ARG,1993,33.970111
pop,ARG,1994,34.402672
pop,ARG,1995,34.82817
pop,ARG,1996,35.246374
pop,ARG,1997,35.657429
pop,ARG,1998,36.063459
pop,ARG,1999,36.467218
pop,ARG,2000,36.870787
pop,ARG,2001,37.275652
pop,ARG,2002,37.681749
pop,ARG,2003,38.087868
pop,ARG,2004,38.491972
pop,ARG,2005,38.892931
pop,ARG,2006,39.289878
pop,ARG,2007,39.684295
pop,ARG,2008,40.08016
pop,ARG,2009,40.482788
pop,ARG,2010,40.895752
pop,ARG,2011,41.3205
pop,ARG,2012,41.755196
pop,ARG,2013,42.19603
pop,ARG,2014,42.637511
pop,ARG,2015,43.075416
pop,ARG,2016,43.50846
pop,ARG,2017,43.93714
pop,ARG,2018,44.36115
pop,ARG,2019,44.780677
pop,ARM,1990,3.538171
pop,ARM,1991,3.505258
pop,ARM,1992,3.442817
pop,ARM,1993,3.363108
pop,ARM,1994,3.283667
pop,ARM,1995,3.217348
pop,ARM,1996,3.168221
pop,ARM,1997,3.133089
pop,ARM,1998,3.108687
pop,ARM,1999,3.089022
pop,ARM,2000,3.069591
pop,ARM,2001,3.050687
pop,ARM,2002,3.033978
pop,ARM,2003,3.017932
pop,ARM,2004,3.00072
pop,ARM,2005,2.981269
pop,ARM,2006,2.958307
pop,ARM,2007,2.932618
pop,ARM,2008,2.907618
pop,ARM,2009,2.888092
pop,ARM,2010,2.877319
pop,ARM,2011,2.876538
pop,ARM,2012,2.884234
pop,ARM,2013,2.897588
pop,ARM,2014,2.912409
pop,ARM,2015,2.925553
pop,ARM,2016,2.936143
pop,ARM,2017,2.944791
pop,ARM,2018,2.951745
pop,ARM,2019,2.957731
pop,ATG,1970,0.064177
pop,ATG,1971,0.064357
pop,ATG,1972,0.064133
pop,ATG,1973,0.06365
pop,ATG,1974,0.06312
pop,ATG,1975,0.062675
pop,ATG,1976,0.062367
pop,ATG,1977,0.062159
pop,ATG,1978,0.062036
pop,ATG,1979,0.061952
pop,ATG,1980,0.061865
pop,ATG,1981,0.0618
pop,ATG,1982,0.061779
pop,ATG,1983,0.061787
pop,ATG,1984,0.061786
pop,ATG,1985,0.061786
pop,ATG,1986,0.061754
pop,ATG,1987,0.061717
pop,ATG,1988,0.061771
pop,ATG,1989,0.062008
pop,ATG,1990,0.062528
pop,ATG,1991,0.063367
pop,ATG,1992,0.064471
pop,ATG,1993,0.065777
pop,ATG,1994,0.067204
pop,ATG,1995,0.06867
pop,ATG,1996,0.070173
pop,ATG,1997,0.071704
pop,ATG,1998,0.073224
pop,ATG,1999,0.074674
pop,ATG,2000,0.076016
pop,ATG,2001,0.077212
pop,ATG,2002,0.078295
pop,ATG,2003,0.0793
pop,ATG,2004,0.080336
pop,ATG,2005,0.081465
pop,ATG,2006,0.082704
pop,ATG,2007,0.084026
pop,ATG,2008,0.085397
pop,ATG,2009,0.086746
pop,ATG,2010,0.088028
pop,ATG,2011,0.089253
pop,ATG,2012,0.090409
pop,ATG,2013,0.091516
pop,ATG,2014,0.092562
pop,ATG,2015,0.093566
pop,ATG,2016,0.094527
pop,ATG,2017,0.095426
pop,ATG,2018,0.096286
pop,ATG,2019,0.097118
pop,AUS,1950,8.354106173
pop,AUS,1951,8.599922573
pop,AUS,1952,8.782429781
pop,AUS,1953,8.950892266
pop,AUS,1954,9.159148135
pop,AUS,1955,9.374454313
pop,AUS,1956,9.600318608
pop,AUS,1957,9.814506913
pop,AUS,1958,10.01933207
pop,AUS,1959,10.23806607
pop,AUS,1960,10.47001892
pop,AUS,1961,10.71005321
pop,AUS,1962,10.90826557
pop,AUS,1963,11.11694835
pop,AUS,1964,11.3360447
pop,AUS,1965,11.55944582
pop,AUS,1966,11.77740791
pop,AUS,1967,11.99686853
pop,AUS,1968,12.228672
pop,AUS,1969,12.50931111
pop,AUS,1970,12.793034
pop,AUS,1971,13.033133
pop,AUS,1972,13.244171
pop,AUS,1973,13.431794
pop,AUS,1974,13.60557
pop,AUS,1975,13.773288
pop,AUS,1976,13.935731
pop,AUS,1977,14.092548
pop,AUS,1978,14.249401
pop,AUS,1979,14.413
pop,AUS,1980,14.588405
pop,AUS,1981,14.777243
pop,AUS,1982,14.979205
pop,AUS,1983,15.194641
pop,AUS,1984,15.423166
pop,AUS,1985,15.663663
pop,AUS,1986,15.917572
pop,AUS,1987,16.183168
pop,AUS,1988,16.452255
pop,AUS,1989,16.713989
pop,AUS,1990,16.960597
pop,AUS,1991,17.18924
pop,AUS,1992,17.402173
pop,AUS,1993,17.603205
pop,AUS,1994,17.798529
pop,AUS,1995,17.993074
pop,AUS,1996,18.189277
pop,AUS,1997,18.387214
pop,AUS,1998,18.587021
pop,AUS,1999,18.788186
pop,AUS,2000,18.991431
pop,AUS,2001,19.194672
pop,AUS,2002,19.401368
pop,AUS,2003,19.624166
pop,AUS,2004,19.879649
pop,AUS,2005,20.17854
pop,AUS,2006,20.526303
pop,AUS,2007,20.916344
pop,AUS,2008,21.332282
pop,AUS,2009,21.750851
pop,AUS,2010,22.154679
pop,AUS,2011,22.538001
pop,AUS,2012,22.903948
pop,AUS,2013,23.254913
pop,AUS,2014,23.596424
pop,AUS,2015,23.932502
pop,AUS,2016,24.262712
pop,AUS,2017,24.58462
pop,AUS,2018,24.898152
pop,AUS,2019,25.203198
pop,AUT,1950,6.980751368
pop,AUT,1951,6.98110463
pop,AUT,1952,6.973375097
pop,AUT,1953,6.97811726
pop,AUT,1954,6.985893831
pop,AUT,1955,6.992613975
pop,AUT,1956,6.998124099
pop,AUT,1957,7.01171366
pop,AUT,1958,7.033353378
pop,AUT,1959,7.060503701
pop,AUT,1960,7.093827955
pop,AUT,1961,7.13294552
pop,AUT,1962,7.176797568
pop,AUT,1963,7.223046616
pop,AUT,1964,7.271352841
pop,AUT,1965,7.318750472
pop,AUT,1966,7.370264377
pop,AUT,1967,7.425558093
pop,AUT,1968,7.464215841
pop,AUT,1969,7.49003663
pop,AUT,1970,7.516239
pop,AUT,1971,7.55034
pop,AUT,1972,7.581117
pop,AUT,1973,7.607065
pop,AUT,1974,7.62629
pop,AUT,1975,7.637689
pop,AUT,1976,7.640749
pop,AUT,1977,7.636576
pop,AUT,1978,7.627759
pop,AUT,1979,7.617884
pop,AUT,1980,7.609752
pop,AUT,1981,7.604513
pop,AUT,1982,7.602181
pop,AUT,1983,7.603102
pop,AUT,1984,7.607293
pop,AUT,1985,7.614868
pop,AUT,1986,7.625393
pop,AUT,1987,7.639352
pop,AUT,1988,7.65884
pop,AUT,1989,7.686572
pop,AUT,1990,7.723949
pop,AUT,1991,7.772701
pop,AUT,1992,7.830933
pop,AUT,1993,7.892086
pop,AUT,1994,7.947209
pop,AUT,1995,7.990121
pop,AUT,1996,8.017863
pop,AUT,1997,8.032876
pop,AUT,1998,8.04105
pop,AUT,1999,8.051113
pop,AUT,2000,8.069276
pop,AUT,2001,8.097748
pop,AUT,2002,8.134412
pop,AUT,2003,8.175852
pop,AUT,2004,8.216805
pop,AUT,2005,8.25365
pop,AUT,2006,8.285343
pop,AUT,2007,8.313737
pop,AUT,2008,8.341532
pop,AUT,2009,8.372663
pop,AUT,2010,8.409949
pop,AUT,2011,8.453501
pop,AUT,2012,8.502227
pop,AUT,2013,8.556189
pop,AUT,2014,8.615214
pop,AUT,2015,8.67866
pop,AUT,2016,8.747301
pop,AUT,2017,8.819901
pop,AUT,2018,8.891388
pop,AUT,2019,8.955102
pop,AZE,1990,7.242761
pop,AZE,1991,7.357948
pop,AZE,1992,7.471926
pop,AZE,1993,7.581754
pop,AZE,1994,7.683708
pop,AZE,1995,7.775424
pop,AZE,1996,7.855553
pop,AZE,1997,7.925668
pop,AZE,1998,7.989905
pop,AZE,1999,8.054126
pop,AZE,2000,8.122741
pop,AZE,2001,8.197298
pop,AZE,2002,8.277061
pop,AZE,2003,8.361433
pop,AZE,2004,8.448946
pop,AZE,2005,8.538605
pop,AZE,2006,8.630146
pop,AZE,2007,8.724243
pop,AZE,2008,8.821873
pop,AZE,2009,8.924388
pop,AZE,2010,9.032461
pop,AZE,2011,9.146275
pop,AZE,2012,9.264692
pop,AZE,2013,9.385468
pop,AZE,2014,9.505622
pop,AZE,2015,9.622745
pop,AZE,2016,9.736043
pop,AZE,2017,9.84532
pop,AZE,2018,9.949537
pop,AZE,2019,10.047718
pop,BDI,1960,2.781159505
pop,BDI,1961,2.858949871
pop,BDI,1962,2.925887542
pop,BDI,1963,2.971864297
pop,BDI,1964,3.051255719
pop,BDI,1965,3.13208663
pop,BDI,1966,3.21403437
pop,BDI,1967,3.290472153
pop,BDI,1968,3.359409376
pop,BDI,1969,3.418056323
pop,BDI,1970,3.479074
pop,BDI,1971,3.529997
pop,BDI,1972,3.569666
pop,BDI,1973,3.605126
pop,BDI,1974,3.646431
pop,BDI,1975,3.70088
pop,BDI,1976,3.770871
pop,BDI,1977,3.854445
pop,BDI,1978,3.949266
pop,BDI,1979,4.051234
pop,BDI,1980,4.157298
pop,BDI,1981,4.26652
pop,BDI,1982,4.379724
pop,BDI,1983,4.497533
pop,BDI,1984,4.621103
pop,BDI,1985,4.750837
pop,BDI,1986,4.886743
pop,BDI,1987,5.027138
pop,BDI,1988,5.168698
pop,BDI,1989,5.307069
pop,BDI,1990,5.438957
pop,BDI,1991,5.564926
pop,BDI,1992,5.685565
pop,BDI,1993,5.798053
pop,BDI,1994,5.898967
pop,BDI,1995,5.987043
pop,BDI,1996,6.060111
pop,BDI,1997,6.12213
pop,BDI,1998,6.185562
pop,BDI,1999,6.267124
pop,BDI,2000,6.378871
pop,BDI,2001,6.525545
pop,BDI,2002,6.704113
pop,BDI,2003,6.909154
pop,BDI,2004,7.131693
pop,BDI,2005,7.364862
pop,BDI,2006,7.607849
pop,BDI,2007,7.862214
pop,BDI,2008,8.126102
pop,BDI,2009,8.397668
pop,BDI,2010,8.675602
pop,BDI,2011,8.958406
pop,BDI,2012,9.245988
pop,BDI,2013,9.540291
pop,BDI,2014,9.844299
pop,BDI,2015,10.16003
pop,BDI,2016,10.487995
pop,BDI,2017,10.827019
pop,BDI,2018,11.175374
pop,BDI,2019,11.53058
pop,BEL,1950,8.634331023
pop,BEL,1951,8.673324994
pop,BEL,1952,8.725313778
pop,BEL,1953,8.772754283
pop,BEL,1954,8.814236846
pop,BEL,1955,8.86330337
pop,BEL,1956,8.918641412
pop,BEL,1957,8.983869009
pop,BEL,1958,9.047427695
pop,BEL,1959,9.098420471
pop,BEL,1960,9.11338252
pop,BEL,1961,9.160455122
pop,BEL,1962,9.213024355
pop,BEL,1963,9.277686752
pop,BEL,1964,9.361537325
pop,BEL,1965,9.442590496
pop,BEL,1966,9.502255694
pop,BEL,1967,9.550927628
pop,BEL,1968,9.584207655
pop,BEL,1969,9.607094882
pop,BEL,1970,9.63218
pop,BEL,1971,9.663324
pop,BEL,1972,9.692846
pop,BEL,1973,9.720761
pop,BEL,1974,9.74702
pop,BEL,1975,9.771586
pop,BEL,1976,9.794777
pop,BEL,1977,9.816696
pop,BEL,1978,9.836814
pop,BEL,1979,9.854377
pop,BEL,1980,9.868995
pop,BEL,1981,9.880592
pop,BEL,1982,9.889824
pop,BEL,1983,9.89788
pop,BEL,1984,9.906371
pop,BEL,1985,9.916578
pop,BEL,1986,9.928542
pop,BEL,1987,9.942289
pop,BEL,1988,9.95902
pop,BEL,1989,9.980176
pop,BEL,1990,10.006544
pop,BEL,1991,10.039445
pop,BEL,1992,10.078101
pop,BEL,1993,10.118674
pop,BEL,1994,10.155919
pop,BEL,1995,10.186305
pop,BEL,1996,10.208275
pop,BEL,1997,10.223789
pop,BEL,1998,10.237299
pop,BEL,1999,10.25516
pop,BEL,2000,10.282033
pop,BEL,2001,10.319019
pop,BEL,2002,10.364885
pop,BEL,2003,10.419032
pop,BEL,2004,10.480117
pop,BEL,2005,10.546886
pop,BEL,2006,10.619475
pop,BEL,2007,10.697572
pop,BEL,2008,10.778758
pop,BEL,2009,10.85994
pop,BEL,2010,10.938739
pop,BEL,2011,11.013853
pop,BEL,2012,11.085358
pop,BEL,2013,11.154009
pop,BEL,2014,11.221231
pop,BEL,2015,11.28794
pop,BEL,2016,11.35442
pop,BEL,2017,11.419748
pop,BEL,2018,11.482178
pop,BEL,2019,11.539328
pop,BEN,1959,2.234620351
pop,BEN,1960,2.284556138
pop,BEN,1961,2.336540689
pop,BEN,1962,2.392178296
pop,BEN,1963,2.448739569
pop,BEN,1964,2.507640887
pop,BEN,1965,2.568731177
pop,BEN,1966,2.63235923
pop,BEN,1967,2.69837318
pop,BEN,1968,2.766876922
pop,BEN,1969,2.83825132
pop,BEN,1970,2.91234
pop,BEN,1971,2.976572
pop,BEN,1972,3.043567
pop,BEN,1973,3.113675
pop,BEN,1974,3.187412
pop,BEN,1975,3.265165
pop,BEN,1976,3.347173
pop,BEN,1977,3.433439
pop,BEN,1978,3.523938
pop,BEN,1979,3.618526
pop,BEN,1980,3.717165
pop,BEN,1981,3.820128
pop,BEN,1982,3.927714
pop,BEN,1983,4.039949
pop,BEN,1984,4.156819
pop,BEN,1985,4.278501
pop,BEN,1986,4.404506
pop,BEN,1987,4.535263
pop,BEN,1988,4.672852
pop,BEN,1989,4.820016
pop,BEN,1990,4.978496
pop,BEN,1991,5.149499
pop,BEN,1992,5.331803
pop,BEN,1993,5.521763
pop,BEN,1994,5.71422
pop,BEN,1995,5.905558
pop,BEN,1996,6.094259
pop,BEN,1997,6.281639
pop,BEN,1998,6.470265
pop,BEN,1999,6.664098
pop,BEN,2000,6.865951
pop,BEN,2001,7.076733
pop,BEN,2002,7.295394
pop,BEN,2003,7.520555
pop,BEN,2004,7.750004
pop,BEN,2005,7.982225
pop,BEN,2006,8.216897
pop,BEN,2007,8.454793
pop,BEN,2008,8.696921
pop,BEN,2009,8.944708
pop,BEN,2010,9.199259
pop,BEN,2011,9.460831
pop,BEN,2012,9.729249
pop,BEN,2013,10.004591
pop,BEN,2014,10.286844
pop,BEN,2015,10.575952
pop,BEN,2016,10.872063
pop,BEN,2017,11.175198
pop,BEN,2018,11.485044
pop,BEN,2019,11.801151
pop,BFA,1959,5.105687561
pop,BFA,1960,5.160125616
pop,BFA,1961,5.186523165
pop,BFA,1962,5.217217989
pop,BFA,1963,5.252280884
pop,BFA,1964,5.291801355
pop,BFA,1965,5.335872954
pop,BFA,1966,5.384606929
pop,BFA,1967,5.438121105
pop,BFA,1968,5.496552015
pop,BFA,1969,5.56004479
pop,BFA,1970,5.6246
pop,BFA,1971,5.723381
pop,BFA,1972,5.825173
pop,BFA,1973,5.930483
pop,BFA,1974,6.040041
pop,BFA,1975,6.154545
pop,BFA,1976,6.274037
pop,BFA,1977,6.398935
pop,BFA,1978,6.530819
pop,BFA,1979,6.671656
pop,BFA,1980,6.822843
pop,BFA,1981,6.98516
pop,BFA,1982,7.158255
pop,BFA,1983,7.340905
pop,BFA,1984,7.531242
pop,BFA,1985,7.727907
pop,BFA,1986,7.930694
pop,BFA,1987,8.140073
pop,BFA,1988,8.356305
pop,BFA,1989,8.579823
pop,BFA,1990,8.811034
pop,BFA,1991,9.050084
pop,BFA,1992,9.297113
pop,BFA,1993,9.552476
pop,BFA,1994,9.816588
pop,BFA,1995,10.089878
pop,BFA,1996,10.372745
pop,BFA,1997,10.665546
pop,BFA,1998,10.968724
pop,BFA,1999,11.282701
pop,BFA,2000,11.607942
pop,BFA,2001,11.944587
pop,BFA,2002,12.2931
pop,BFA,2003,12.654621
pop,BFA,2004,13.030569
pop,BFA,2005,13.42193
pop,BFA,2006,13.829176
pop,BFA,2007,14.252021
pop,BFA,2008,14.689725
pop,BFA,2009,15.141098
pop,BFA,2010,15.605217
pop,BFA,2011,16.081913
pop,BFA,2012,16.571253
pop,BFA,2013,17.072785
pop,BFA,2014,17.58603
pop,BFA,2015,18.110624
pop,BFA,2016,18.646357
pop,BFA,2017,19.193234
pop,BFA,2018,19.751466
pop,BFA,2019,20.321378
pop,BGD,1959,50.99873861
pop,BGD,1960,52.08006939
pop,BGD,1961,53.14493311
pop,BGD,1962,54.18889731
pop,BGD,1963,55.50811431
pop,BGD,1964,56.62664062
pop,BGD,1965,57.50972985
pop,BGD,1966,58.66573919
pop,BGD,1967,59.87668846
pop,BGD,1968,61.12310833
pop,BGD,1969,62.40602501
pop,BGD,1970,64.232482
pop,BGD,1971,65.531633
pop,BGD,1972,66.625705
pop,BGD,1973,67.63753
pop,BGD,1974,68.742233
pop,BGD,1975,70.066301
pop,BGD,1976,71.652381
pop,BGD,1977,73.463584
pop,BGD,1978,75.450032
pop,BGD,1979,77.529045
pop,BGD,1980,79.639491
pop,BGD,1981,81.767515
pop,BGD,1982,83.932127
pop,BGD,1983,86.142495
pop,BGD,1984,88.416521
pop,BGD,1985,90.764183
pop,BGD,1986,93.187603
pop,BGD,1987,95.671163
pop,BGD,1988,98.18635
pop,BGD,1989,100.695497
pop,BGD,1990,103.171956
pop,BGD,1991,105.599127
pop,BGD,1992,107.983704
pop,BGD,1993,110.350639
pop,BGD,1994,112.737683
pop,BGD,1995,115.16993
pop,BGD,1996,117.649932
pop,BGD,1997,120.160564
pop,BGD,1998,122.682815
pop,BGD,1999,125.189651
pop,BGD,2000,127.657854
pop,BGD,2001,130.088702
pop,BGD,2002,132.478086
pop,BGD,2003,134.791603
pop,BGD,2004,136.986432
pop,BGD,2005,139.035505
pop,BGD,2006,140.921167
pop,BGD,2007,142.660376
pop,BGD,2008,144.304167
pop,BGD,2009,145.924797
pop,BGD,2010,147.57543
pop,BGD,2011,149.273139
pop,BGD,2012,151.005739
pop,BGD,2013,152.761418
pop,BGD,2014,154.517382
pop,BGD,2015,156.256276
pop,BGD,2016,157.977153
pop,BGD,2017,159.685424
pop,BGD,2018,161.376708
pop,BGD,2019,163.046161
pop,BGR,1970,8.507551
pop,BGR,1971,8.559031
pop,BGR,1972,8.608664
pop,BGR,1973,8.655709
pop,BGR,1974,8.699176
pop,BGR,1975,8.738392
pop,BGR,1976,8.772557
pop,BGR,1977,8.801904
pop,BGR,1978,8.828026
pop,BGR,1979,8.853201
pop,BGR,1980,8.878791
pop,BGR,1981,8.905094
pop,BGR,1982,8.930707
pop,BGR,1983,8.953121
pop,BGR,1984,8.968917
pop,BGR,1985,8.975361
pop,BGR,1986,8.972551
pop,BGR,1987,8.960556
pop,BGR,1988,8.936655
pop,BGR,1989,8.897543
pop,BGR,1990,8.841458
pop,BGR,1991,8.766999
pop,BGR,1992,8.676377
pop,BGR,1993,8.576038
pop,BGR,1994,8.474826
pop,BGR,1995,8.379308
pop,BGR,1996,8.29197
pop,BGR,1997,8.211814
pop,BGR,1998,8.13767
pop,BGR,1999,8.066998
pop,BGR,2000,7.997957
pop,BGR,2001,7.930703
pop,BGR,2002,7.866239
pop,BGR,2003,7.804312
pop,BGR,2004,7.744632
pop,BGR,2005,7.686962
pop,BGR,2006,7.631012
pop,BGR,2007,7.576672
pop,BGR,2008,7.524087
pop,BGR,2009,7.473513
